step,energy,beta,lambda,delta
0,1.5384,487.442,1,0.03
1,1.53641,1405.24,0.99954,0.03
2,1.53286,1702.76,0.999354,0.03
3,1.53047,2623.75,0.999289,0.03
4,1.52602,1551.1,0.999298,0.03
5,1.52379,1875.26,0.999357,0.03
6,1.521,2276.17,0.999445,0.03
7,1.51874,1797.81,0.99956,0.03
8,1.51596,27954.5,0.999697,0.03
9,1.51316,3470.79,0.999855,0.03
10,1.51056,1622.39,1.00003,0.03
11,1.50963,3025.42,1.00022,0.03
12,1.50818,2290.5,1.00042,0.03
13,1.50749,1728.09,1.00063,0.03
14,1.50554,1708.39,1.00086,0.03
15,1.50297,1545.38,1.0011,0.03
16,1.5008,2118.6,1.00134,0.03
17,1.49928,3400.68,1.00159,0.03
18,1.49756,8553.17,1.00184,0.03
19,1.49619,1922.64,1.0021,0.03
20,1.49329,1194.45,1.00237,0.03
21,1.49115,1335.4,1.00264,0.03
22,1.48915,90852.2,1.00291,0.03
23,1.48842,15498.6,1.00319,0.03
24,1.48567,1442.4,1.00348,0.03
25,1.48482,5080.98,1.00377,0.03
26,1.48298,5053.73,1.00406,0.03
27,1.48154,1815.73,1.00436,0.03
28,1.48067,3115.42,1.00466,0.03
29,1.48026,185463,1.00497,0.03
30,1.47841,1499.07,1.00528,0.03
31,1.47577,1514.41,1.00558,0.03
32,1.47487,1676.23,1.0059,0.03
33,1.4725,5253.66,1.00621,0.03
34,1.46973,10737.3,1.00653,0.03
35,1.46799,1307.95,1.00685,0.03
36,1.46626,1577.93,1.00718,0.03
37,1.46556,8480.32,1.0075,0.03
38,1.46217,5861.45,1.00782,0.03
39,1.46145,7654.68,1.00815,0.03
40,1.4606,2305.49,1.00848,0.03
41,1.45896,6806.25,1.00881,0.03
42,1.45824,3346.21,1.00914,0.03
43,1.45782,5290.15,1.00947,0.03
44,1.45708,6941.3,1.0098,0.03
45,1.45724,3384.18,1.01014,0.03
46,1.4552,1542.03,1.01047,0.03
47,1.4541,23416.7,1.01081,0.03
48,1.45381,7882.47,1.01115,0.03
