step,energy,beta,lambda,delta
0,1.5301,246.446,1,0.03
1,1.52822,1839.22,0.99954,0.03
2,1.52805,9925.94,0.999344,0.03
3,1.52581,1611.7,0.999269,0.03
4,1.52242,3329.41,0.999269,0.03
5,1.52046,1708.87,0.999316,0.03
6,1.51824,1149.98,0.999393,0.03
7,1.51683,3968.22,0.999501,0.03
8,1.51632,32136.5,0.999626,0.03
9,1.5149,5537.34,0.999775,0.03
10,1.51182,839.903,0.999939,0.03
11,1.51058,13517.1,1.00012,0.03
12,1.50784,993.895,1.00031,0.03
13,1.50689,11522.7,1.00052,0.03
14,1.50665,4810.09,1.00073,0.03
15,1.50582,7798.45,1.00095,0.03
16,1.50261,1166.39,1.00118,0.03
17,1.50044,9990.32,1.00142,0.03
18,1.49919,2319.7,1.00167,0.03
19,1.49798,4842.94,1.00192,0.03
20,1.49714,2118.62,1.00217,0.03
21,1.49597,4778.42,1.00243,0.03
22,1.49425,1960.91,1.0027,0.03
23,1.49303,3861.03,1.00298,0.03
24,1.49269,726817,1.00326,0.03
25,1.49063,1548.42,1.00354,0.03
26,1.48984,4659.52,1.00382,0.03
27,1.48904,2963.81,1.00411,0.03
28,1.48792,3874.11,1.00441,0.03
29,1.48652,1808.84,1.0047,0.03
30,1.48532,13706.7,1.00501,0.03
31,1.48189,2218.59,1.00531,0.03
32,1.48012,2469.02,1.00562,0.03
33,1.47846,2734.67,1.00593,0.03
34,1.47615,2897.67,1.00624,0.03
35,1.47412,1858.34,1.00655,0.03
36,1.47307,2936.58,1.00687,0.03
37,1.47165,4948.93,1.00719,0.03
38,1.46827,737.035,1.00751,0.03
39,1.46724,5312.85,1.00783,0.03
40,1.46412,1950.89,1.00815,0.03
41,1.46237,883.502,1.00848,0.03
42,1.4624,6342.85,1.00881,0.03
43,1.4606,1682.75,1.00914,0.03
44,1.45742,1978.6,1.00947,0.03
45,1.45669,3949.03,1.0098,0.03
46,1.45684,7436.45,1.01014,0.03
47,1.45335,1164.2,1.01047,0.03
48,1.45238,1450.39,1.01081,0.03
49,1.45203,42754,1.01115,0.03
50,1.45015,9563.45,1.01149,0.03
51,1.44845,15683.6,1.01183,0.03
52,1.44777,1914.94,1.01217,0.03
53,1.44742,14539,1.01252,0.03
54,1.44635,1526.87,1.01286,0.03
55,1.44551,2841.63,1.01321,0.03
56,1.44364,1554.91,1.01355,0.03
57,1.44321,2848.66,1.0139,0.03
58,1.44309,181704,1.01425,0.03
59,1.4407,25957.8,1.0146,0.03
60,1.44002,1257.92,1.01496,0.03
61,1.43817,2203.46,1.01531,0.03
62,1.43745,2157.96,1.01566,0.03
63,1.43671,1386.43,1.01602,0.03
64,1.43345,1093.24,1.01637,0.03
65,1.43361,4493.89,1.01673,0.03
66,1.43313,6106.9,1.01709,0.03
67,1.43242,80757.5,1.01745,0.03
68,1.43239,80757.5,1.01781,0.03
69,1.43129,2874.33,1.01818,0.03
70,1.42923,1959.49,1.01854,0.03
71,1.42638,5814.62,1.0189,0.03
72,1.42557,8792.49,1.01927,0.03
73,1.42464,15804.4,1.01963,0.03
74,1.42223,1841.71,1.02,0.03
75,1.42064,1942.25,1.02037,0.03
76,1.42044,18638.8,1.02074,0.03
77,1.41928,3088.54,1.02111,0.03
78,1.41862,2152.73,1.02148,0.03
79,1.41995,4124.57,1.02185,0.03
80,1.41968,60568.1,1.02222,0.03
81,1.41839,2191.3,1.0226,0.03
82,1.41635,3977.56,1.02297,0.03
83,1.41458,1151.04,1.02335,0.03
84,1.41301,2229.45,1.02373,0.03
85,1.41164,1030.3,1.02411,0.03
86,1.41005,1099.29,1.02448,0.03
87,1.41017,2586.62,1.02486,0.03
88,1.40967,1210.44,1.02524,0.03
89,1.40894,1918.56,1.02563,0.03
90,1.41096,51915.5,1.02601,0.03
91,1.41048,4046.89,1.02639,0.03
92,1.40971,11383,1.02677,0.03
93,1.40943,2752.74,1.02715,0.03
94,1.40895,3153.44,1.02754,0.03
95,1.40886,4059.06,1.02792,0.03
96,1.40657,1296.5,1.02831,0.03
97,1.40409,736.523,1.0287,0.03
98,1.40463,2796.91,1.02908,0.03
99,1.40371,926.02,1.02947,0.03
100,1.40432,1525.3,1.02986,0.03
101,1.40434,3673.21,1.03025,0.03
102,1.40406,2141.11,1.03064,0.03
103,1.40478,12118.3,1.03103,0.03
104,1.40274,3785.55,1.03142,0.03
105,1.40263,2500.98,1.03181,0.03
106,1.40133,1129.95,1.03221,0.03
107,1.39916,967.159,1.0326,0.03
108,1.39841,1860.11,1.03299,0.03
109,1.39869,2702.47,1.03338,0.03
110,1.39705,1040.4,1.03378,0.03
111,1.39572,2214.47,1.03417,0.03
112,1.39438,2222.35,1.03457,0.03
113,1.39144,1267.57,1.03497,0.03
114,1.39251,6037.49,1.03536,0.03
115,1.39153,1226.68,1.03576,0.03
116,1.39071,2102.5,1.03616,0.03
117,1.39079,2031.78,1.03656,0.03
118,1.39199,5459.05,1.03696,0.03
119,1.39171,5017.08,1.03736,0.03
120,1.39007,3349.67,1.03776,0.03
121,1.38799,1107.35,1.03816,0.03
122,1.38739,15464.2,1.03856,0.03
123,1.38782,36363.1,1.03896,0.03
124,1.38881,5614.55,1.03936,0.03
125,1.38786,10383.2,1.03976,0.03
126,1.38826,2307.53,1.04017,0.03
127,1.38708,2271.71,1.04057,0.03
128,1.38618,1240.59,1.04098,0.03
129,1.38529,2507.34,1.04138,0.03
130,1.38291,786.703,1.04178,0.03
131,1.38079,1567.02,1.04219,0.03
132,1.37935,1285.06,1.0426,0.03
133,1.37869,1257.84,1.043,0.03
134,1.37881,10415.6,1.04341,0.03
135,1.37871,2340.32,1.04382,0.03
136,1.37741,1906.89,1.04423,0.03
137,1.37346,797.989,1.04464,0.03
138,1.37343,1738.7,1.04505,0.03
139,1.37421,2203.73,1.04546,0.03
140,1.37319,2230.68,1.04587,0.03
141,1.3703,1066.61,1.04628,0.03
142,1.36951,6490.05,1.04669,0.03
143,1.3659,1046.69,1.0471,0.03
144,1.36311,1163.98,1.04751,0.03
145,1.36309,1504.13,1.04793,0.03
146,1.36228,3730.57,1.04834,0.03
147,1.36309,11795.9,1.04875,0.03
148,1.36116,1169.13,1.04916,0.03
149,1.35955,945.97,1.04958,0.03
150,1.36111,5163.77,1.04999,0.03
151,1.36187,2250.04,1.05041,0.03
152,1.36005,786.916,1.05083,0.03
153,1.35984,1119.04,1.05124,0.03
154,1.36033,2922.56,1.05166,0.03
155,1.36044,841.281,1.05208,0.03
156,1.36057,4311.83,1.0525,0.03
157,1.36011,1426.41,1.05292,0.03
158,1.35818,1236.11,1.05333,0.03
159,1.35473,1200.3,1.05375,0.03
160,1.35394,2275.81,1.05417,0.03
161,1.35367,7342.68,1.05459,0.03
162,1.3532,2012.53,1.05501,0.03
163,1.35236,1576.02,1.05543,0.03
164,1.35105,1609.48,1.05586,0.03
165,1.35187,11369.3,1.05628,0.03
166,1.35065,879.681,1.0567,0.03
167,1.35015,836.979,1.05712,0.03
168,1.35001,3526.28,1.05754,0.03
169,1.34927,1491.43,1.05797,0.03
170,1.34951,36340.9,1.05839,0.03
171,1.34965,2901.29,1.05881,0.03
172,1.34848,1674.3,1.05924,0.03
173,1.3479,1952.41,1.05966,0.03
174,1.3476,66565.1,1.06009,0.03
175,1.34641,1368.54,1.06052,0.03
176,1.34697,1717.63,1.06094,0.03
177,1.34572,1890.27,1.06137,0.03
178,1.34771,2591.33,1.06179,0.03
179,1.34726,1462.81,1.06222,0.03
180,1.34463,863.527,1.06265,0.03
181,1.34661,3688.57,1.06307,0.03
182,1.34478,841.766,1.0635,0.03
183,1.34422,854.255,1.06393,0.03
184,1.34488,2348.63,1.06436,0.03
185,1.34501,1376.15,1.06478,0.03
186,1.34417,6223.88,1.06521,0.03
187,1.34109,781.478,1.06564,0.03
