step,energy,beta,lambda,delta
0,2.35459,175.942,1,0.25
1,2.25974,110.099,0.977783,0.25
2,2.22976,282.493,0.970203,0.25
3,2.14906,117.931,0.967994,0.25
4,2.09667,169.123,0.96995,0.25
5,2.04938,85.1994,0.974867,0.25
6,2.05669,346.177,0.982239,0.25
7,2.08576,370.936,0.991451,0.25
8,2.0819,345.281,1.00214,0.25
9,2.09173,366.443,1.0134,0.25
10,2.09174,230.985,1.0254,0.25
11,2.05824,201.537,1.0382,0.25
12,2.05083,725.385,1.05165,0.25
13,2.03285,224.867,1.06614,0.25
14,2.01679,624.816,1.08132,0.25
15,1.98429,139.186,1.09734,0.25
16,1.98126,18170.4,1.11398,0.25
17,1.94031,68.6442,1.13085,0.25
18,1.95598,129.981,1.14805,0.25
19,1.96365,112.049,1.16562,0.25
20,1.97306,390.663,1.18383,0.25
21,1.9171,88.8508,1.20255,0.25
22,1.89924,3634.09,1.22174,0.25
23,1.90366,211.802,1.24144,0.25
24,1.89358,486.777,1.26184,0.25
25,1.87113,135.66,1.28295,0.25
26,1.87914,8451.37,1.3042,0.25
27,1.84075,113.758,1.32618,0.25
28,1.81101,115.53,1.34849,0.25
29,1.78807,94.8945,1.37091,0.25
30,1.8011,362.564,1.39363,0.25
31,1.77608,120.338,1.41685,0.25
32,1.77443,358.173,1.44078,0.25
33,1.75215,90.8717,1.46489,0.25
34,1.72078,112.262,1.48944,0.25
35,1.7271,85.2767,1.51446,0.25
36,1.72312,203.212,1.54011,0.25
37,1.76016,1449.97,1.56655,0.25
38,1.76383,353.946,1.59325,0.25
39,1.75099,216.112,1.62055,0.25
40,1.77679,2033.78,1.64848,0.25
41,1.76449,150.953,1.67712,0.25
42,1.76153,12113.6,1.70582,0.25
43,1.7133,75.9376,1.73494,0.25
44,1.70151,391.165,1.76426,0.25
45,1.70774,497.268,1.79414,0.25
46,1.72454,90852.2,1.82485,0.25
47,1.71263,366.838,1.85663,0.25
48,1.68303,142.754,1.88957,0.25
49,1.65154,89.164,1.92315,0.25
50,1.66393,327.869,1.95738,0.25
51,1.69214,5090.05,1.99174,0.25
52,1.68594,270.384,2.02674,0.25
53,1.64831,92.7143,2.06276,0.25
54,1.64364,804.003,2.09923,0.25
55,1.61697,84.0227,2.13676,0.25
56,1.57867,105.46,2.17509,0.25
57,1.55134,161.588,2.21354,0.25
58,1.55458,1030.72,2.25275,0.25
59,1.55224,105.697,2.29312,0.25
60,1.50553,58.6661,2.33418,0.25
61,1.4905,112.767,2.37591,0.25
62,1.49579,96.955,2.41858,0.25
63,1.47976,78.0878,2.46231,0.25
64,1.49539,125.549,2.5067,0.25
65,1.47989,77.6118,2.55218,0.25
66,1.45747,71.3181,2.5985,0.25
67,1.44586,2100.63,2.64616,0.25
68,1.45181,93.5229,2.6943,0.25
69,1.46088,691.55,2.74285,0.25
70,1.46449,237.008,2.79228,0.25
71,1.48226,415.376,2.84285,0.25
72,1.48841,445.085,2.89389,0.25
73,1.47934,199.671,2.94618,0.25
74,1.48268,904.303,2.99951,0.25
75,1.47068,149.751,3.05405,0.25
76,1.45302,128.404,3.11047,0.25
77,1.41588,99.3544,3.168,0.25
78,1.43943,713.987,3.22588,0.25
79,1.41224,93.768,3.28529,0.25
80,1.41322,186.03,3.34557,0.25
81,1.39005,98.5496,3.40724,0.25
82,1.37068,94.4347,3.46998,0.25
83,1.37814,389.531,3.53334,0.25
84,1.38838,443.873,3.59776,0.25
85,1.39586,418.688,3.66292,0.25
86,1.39697,249.557,3.72902,0.25
87,1.383,131.062,3.79672,0.25
88,1.36844,122.391,3.86608,0.25
89,1.35207,182.972,3.93579,0.25
90,1.34741,1511.06,4.00614,0.25
91,1.36387,888.913,4.07899,0.25
92,1.3612,352.96,4.15365,0.25
93,1.34172,169.311,4.2298,0.25
94,1.36968,968.758,4.30671,0.25
95,1.36298,304.861,4.38481,0.25
96,1.35521,150.157,4.46363,0.25
