step,energy,beta,lambda,delta
0,1.65653,67.6424,1,0.9
1,0.358017,22.9356,0.7939,0.9
2,0.272873,11.8764,0.682758,0.9
3,0.2024,4.0496,0.677722,0.9
4,0.391123,4.74178,0.685037,0.9
5,0.49637,11.9634,0.797522,0.9
6,0.171339,6.39177,0.884483,0.9
7,0.337046,6.42805,1.06204,0.9
8,0.265629,27.6382,1.26487,0.9
9,0.205149,12.617,1.44414,0.9
10,0.339689,48.7361,1.68929,0.9
11,0.106419,84.4255,2.03652,0.9
12,0.0662899,12.8959,2.41933,0.9
13,0.215675,128.849,2.94174,0.9
14,0.146568,38.3248,3.60869,0.9
15,0.0632172,21.8619,4.40355,0.9
16,0.0654926,50.1038,5.38567,0.9
17,0.0873604,44.9018,6.62121,0.9
18,0.0575619,117.996,7.97012,0.9
19,0.110415,156.316,9.72893,0.9
20,0.087534,1205.34,11.9296,0.9
21,0.0495663,100.475,14.6103,0.9
22,0.0591373,63.613,17.8317,0.9
23,0.0414047,3041.08,21.8936,0.9
24,0.059309,255.584,27.164,0.9
25,0.0214386,80.576,33.5873,0.9
26,0.00285149,62.3695,41.6037,0.9
