step,energy,beta,lambda,delta
0,2.33546,101.959,1,0.25
1,2.28786,165.408,0.977783,0.25
2,2.2463,703.84,0.970813,0.25
3,2.18903,168.826,0.968759,0.25
4,2.13111,184.444,0.970612,0.25
5,2.12361,218.376,0.974765,0.25
6,2.11359,484.516,0.981003,0.25
7,2.08923,468.904,0.98952,0.25
8,2.08471,139.256,0.999594,0.25
9,2.05793,110.366,1.0109,0.25
10,2.04331,812.995,1.02287,0.25
11,2.05945,185.061,1.03589,0.25
12,2.0501,3444.63,1.04996,0.25
13,2.04517,284.713,1.06463,0.25
14,2.02746,162.021,1.07998,0.25
15,2.03723,124.695,1.09587,0.25
16,2.02382,1499.97,1.11216,0.25
17,2.013,152.052,1.12871,0.25
18,2.00513,172.405,1.14587,0.25
19,1.9941,116.436,1.16366,0.25
20,1.99402,447.92,1.18214,0.25
21,1.97692,258.828,1.20094,0.25
22,1.96201,176.911,1.22003,0.25
23,1.93801,169.448,1.23968,0.25
24,1.90857,92.7886,1.26003,0.25
25,1.87852,330.566,1.28062,0.25
26,1.88051,219.247,1.30117,0.25
27,1.88056,143.521,1.32233,0.25
28,1.86007,86.9733,1.34404,0.25
29,1.87471,1414.11,1.36636,0.25
30,1.86358,146.606,1.38927,0.25
31,1.85432,146.66,1.41217,0.25
32,1.85385,305.769,1.43567,0.25
33,1.85309,207.371,1.46008,0.25
34,1.83528,98.1382,1.4849,0.25
35,1.83796,189.09,1.51008,0.25
36,1.81837,1777.06,1.53558,0.25
37,1.82217,17727.3,1.56166,0.25
38,1.82467,1277.36,1.58796,0.25
39,1.82436,610.128,1.61465,0.25
40,1.79442,84.6907,1.64229,0.25
41,1.78734,242.884,1.67037,0.25
42,1.7785,666.663,1.69916,0.25
43,1.76705,166.621,1.72838,0.25
44,1.76023,113.583,1.75835,0.25
45,1.7071,122.27,1.78955,0.25
46,1.69135,108.937,1.82077,0.25
47,1.6934,128.918,1.85281,0.25
48,1.70313,443.513,1.88502,0.25
49,1.72089,677.439,1.91801,0.25
50,1.73525,318.656,1.95133,0.25
51,1.69977,153.892,1.98541,0.25
52,1.6799,263.306,2.02012,0.25
53,1.66286,152.297,2.05553,0.25
54,1.61216,120.532,2.09151,0.25
55,1.59429,95.8626,2.1283,0.25
56,1.5695,267.883,2.1651,0.25
57,1.56051,483.439,2.20221,0.25
58,1.55984,185.684,2.24087,0.25
59,1.52424,948.875,2.28021,0.25
60,1.5023,96.0858,2.32026,0.25
61,1.46967,77.4007,2.36094,0.25
62,1.47178,118.575,2.40255,0.25
63,1.46713,928.291,2.44582,0.25
64,1.46106,163.343,2.48952,0.25
65,1.43978,102.724,2.53363,0.25
66,1.43735,1601.83,2.57851,0.25
67,1.36403,49.036,2.62438,0.25
68,1.36449,207.627,2.67158,0.25
69,1.39535,551.088,2.7195,0.25
70,1.40541,500.893,2.76854,0.25
71,1.40742,687.309,2.81744,0.25
72,1.37023,124.824,2.86723,0.25
73,1.30083,60.0438,2.91786,0.25
74,1.28627,141.895,2.96949,0.25
75,1.28666,288.113,3.02237,0.25
76,1.26361,111.876,3.07673,0.25
77,1.23539,92.5194,3.1318,0.25
78,1.23809,211.743,3.18828,0.25
79,1.23562,239.873,3.24648,0.25
80,1.22104,87.8578,3.30527,0.25
81,1.24004,350.835,3.36463,0.25
82,1.21585,80.3047,3.42591,0.25
83,1.21309,165.922,3.48832,0.25
84,1.20489,84.8808,3.5529,0.25
85,1.17923,81.4052,3.619,0.25
86,1.18626,295.771,3.68644,0.25
87,1.15487,81.324,3.75458,0.25
88,1.1689,795.186,3.82412,0.25
89,1.16834,380.044,3.89452,0.25
90,1.1756,948.774,3.9655,0.25
91,1.15396,119.818,4.03869,0.25
92,1.1346,116.002,4.11343,0.25
93,1.11684,184.975,4.18927,0.25
94,1.09877,109.655,4.26723,0.25
95,1.09722,375.052,4.3461,0.25
96,1.10349,150.813,4.42709,0.25
97,1.09177,287.472,4.51032,0.25
98,1.07291,156.329,4.59482,0.25
99,1.08253,394.7,4.68114,0.25
100,1.07273,117.266,4.76879,0.25
101,1.07613,619.912,4.85761,0.25
102,1.06016,346.508,4.94805,0.25
103,1.06046,195.166,5.04009,0.25
104,1.07039,2250.27,5.13422,0.25
105,1.0453,182.937,5.23101,0.25
106,1.05379,1027.09,5.32981,0.25
107,1.05231,208.695,5.43104,0.25
108,1.05875,817.177,5.53434,0.25
109,1.03536,143.551,5.63922,0.25
