step,energy,beta,lambda,delta
0,2.36677,10.13,1,0.9
1,0.0558338,5.31129,0.7939,0.9
2,0.0904884,4.43031,0.712711,0.9
3,0.362469,5.70271,0.720507,0.9
4,0.283573,68.8039,0.722239,0.9
5,0.403471,556.948,0.813778,0.9
6,0.426817,5.30569,0.92755,0.9
7,0.479635,20.7631,1.03097,0.9
8,0.303991,14.4044,1.20915,0.9
9,0.200899,12.8453,1.40836,0.9
10,0.133774,7.84965,1.61707,0.9
11,0.108583,8.93064,1.88745,0.9
12,0.109034,15.5164,2.20099,0.9
13,0.0763073,32.8196,2.59414,0.9
14,0.0738754,13.6063,3.07815,0.9
15,0.0529995,15.1734,3.72951,0.9
16,0.199677,110.66,4.59685,0.9
17,0.0871086,21.5295,5.52983,0.9
18,0.0279846,32.3346,6.71283,0.9
19,0.0761433,59.8643,8.22823,0.9
20,0.106567,126.221,9.96349,0.9
21,0.0381756,40.5145,12.3028,0.9
22,0.0554867,109.982,15.0967,0.9
23,0.0769615,313.508,18.8069,0.9
24,0.0346642,423.063,23.2337,0.9
25,0.0346146,147.279,28.7877,0.9
26,0.0305996,118.82,35.6262,0.9
27,0.0133228,85.6292,44.2824,0.9
28,0.0102997,2216.51,55.0967,0.9
29,0.0302219,388.745,68.3702,0.9
30,0.0119095,521.907,85.194,0.9
31,0.010334,172.582,106.169,0.9
32,0.0124474,296.345,132.446,0.9
33,0.00481796,2076.89,165.397,0.9
