step,energy,beta,lambda,delta
0,2.84661,21.1355,1,0.9
1,1.54809,8.62576,0.7939,0.9
2,0.428442,10.1217,0.69424,0.9
3,0.396881,7.46217,0.658623,0.9
4,0.529732,13.6361,0.683596,0.9
5,0.189533,8.41261,0.719269,0.9
6,0.269682,8.00045,0.769607,0.9
7,0.228294,8.82732,0.855255,0.9
8,0.267624,22.5962,0.971768,0.9
9,0.312181,28.2679,1.12164,0.9
10,0.251917,13.561,1.27961,0.9
11,0.12406,712.566,1.47593,0.9
12,0.167402,94.062,1.73123,0.9
13,0.162436,13.2729,2.03954,0.9
14,0.27446,93.2649,2.42743,0.9
15,0.118711,153.732,2.89962,0.9
16,0.12092,26.0209,3.47318,0.9
17,0.139771,50.7488,4.21952,0.9
18,0.0420303,25.8548,5.10046,0.9
19,0.0283108,141.406,6.1787,0.9
20,0.0699902,42.1138,7.55275,0.9
21,0.157991,112.534,9.26913,0.9
22,0.0639591,44.442,11.3722,0.9
23,0.072979,89.3735,14.0051,0.9
24,0.0488415,92.9344,17.2722,0.9
25,0.0582485,173.563,21.221,0.9
26,0.0366402,59.8878,26.1545,0.9
27,0.0572758,162.84,32.2626,0.9
28,0.0600815,174.515,39.8664,0.9
29,0.0458775,353.771,49.4311,0.9
30,0.0388145,190.346,61.4862,0.9
31,0.011097,101.784,76.4567,0.9
32,0.0124779,471.014,95.1467,0.9
33,0.0175152,203.545,118.592,0.9
34,0.011385,2003.05,147.951,0.9
35,0.00761604,797.689,184.694,0.9
