step,energy,beta,lambda,delta
0,1.52629,217.049,1,0.03
1,1.52389,3198.36,0.99954,0.03
2,1.52225,2210.83,0.999351,0.03
3,1.52101,1974.47,0.999284,0.03
4,1.51736,2353.76,0.99928,0.03
5,1.51358,3688.72,0.999321,0.03
6,1.51123,2861.38,0.999403,0.03
7,1.50927,2040.22,0.999508,0.03
8,1.50764,17582.9,0.99964,0.03
9,1.50606,3343.76,0.999786,0.03
10,1.50446,2859.41,0.999948,0.03
11,1.50198,2063.51,1.00013,0.03
12,1.5005,1794.07,1.00032,0.03
13,1.4972,1781.76,1.00053,0.03
14,1.49701,60674.4,1.00074,0.03
15,1.49497,4095.54,1.00097,0.03
16,1.49314,3975.97,1.0012,0.03
17,1.49225,2207.75,1.00143,0.03
18,1.4917,6086.64,1.00168,0.03
19,1.4901,5594.57,1.00193,0.03
20,1.4889,1838.41,1.00218,0.03
21,1.4859,1401.11,1.00244,0.03
22,1.48413,2455.67,1.00271,0.03
23,1.48276,3476.36,1.00298,0.03
24,1.481,1109.19,1.00325,0.03
25,1.47873,1048.52,1.00353,0.03
26,1.4774,1907.11,1.00381,0.03
27,1.47563,2141.45,1.0041,0.03
28,1.4753,7476.6,1.00439,0.03
29,1.4726,1452.41,1.00468,0.03
30,1.47027,2420.73,1.00498,0.03
31,1.46719,1175.46,1.00528,0.03
32,1.46674,4055.07,1.00558,0.03
33,1.46553,1027.31,1.00588,0.03
34,1.46437,10848.2,1.00619,0.03
35,1.46107,1868.3,1.0065,0.03
36,1.46092,6112.27,1.00681,0.03
37,1.45995,1422.31,1.00713,0.03
38,1.45834,3712.09,1.00745,0.03
39,1.45769,6915.01,1.00777,0.03
40,1.45683,4220.29,1.00809,0.03
41,1.45532,1705.83,1.00841,0.03
42,1.45461,2373.95,1.00874,0.03
43,1.45349,14536.4,1.00906,0.03
44,1.45137,5730.74,1.00939,0.03
45,1.45121,14873.2,1.00972,0.03
46,1.45065,4147.04,1.01005,0.03
47,1.45085,2363.37,1.01039,0.03
48,1.44862,1260.98,1.01072,0.03
49,1.44713,1215.68,1.01106,0.03
50,1.44698,3022.08,1.0114,0.03
51,1.44406,1356.74,1.01174,0.03
52,1.44313,1430.59,1.01208,0.03
53,1.44202,19643.7,1.01243,0.03
54,1.44141,3995.83,1.01277,0.03
55,1.44049,1955.39,1.01311,0.03
56,1.43831,1105.67,1.01346,0.03
57,1.43731,1613.3,1.01381,0.03
58,1.43573,1149.82,1.01416,0.03
59,1.43495,2945.02,1.01451,0.03
60,1.43245,3589.61,1.01486,0.03
61,1.43222,2404.95,1.01521,0.03
62,1.43109,4870.29,1.01556,0.03
63,1.43035,3389.38,1.01592,0.03
64,1.43019,11433.5,1.01627,0.03
65,1.42907,34610.4,1.01663,0.03
66,1.42829,6325.87,1.01698,0.03
67,1.42812,40378.7,1.01734,0.03
68,1.42775,2926.31,1.0177,0.03
69,1.42615,3873.39,1.01806,0.03
70,1.42327,1913.44,1.01842,0.03
71,1.42105,780.444,1.01878,0.03
72,1.4205,4670.08,1.01914,0.03
73,1.4197,3318.61,1.0195,0.03
74,1.41776,1844.46,1.01987,0.03
75,1.41768,8500.38,1.02023,0.03
76,1.41612,1873.67,1.0206,0.03
77,1.41315,2146.27,1.02097,0.03
78,1.41277,4673.56,1.02133,0.03
79,1.41156,1383.48,1.0217,0.03
80,1.41006,3333.4,1.02208,0.03
81,1.4103,90852.2,1.02245,0.03
82,1.40906,1590.14,1.02282,0.03
83,1.40765,4915.2,1.02319,0.03
84,1.40553,1492.4,1.02357,0.03
85,1.40488,10688.5,1.02394,0.03
86,1.40392,3395.96,1.02432,0.03
87,1.40178,2078.75,1.0247,0.03
88,1.40158,1309.41,1.02507,0.03
89,1.39854,1489.37,1.02545,0.03
90,1.40027,17549.9,1.02583,0.03
91,1.39903,1413.95,1.0262,0.03
92,1.39787,4071.22,1.02658,0.03
93,1.39875,1795.08,1.02696,0.03
94,1.39829,4102.09,1.02734,0.03
95,1.3991,5846.79,1.02772,0.03
96,1.39691,1066.83,1.02811,0.03
97,1.39489,1191.04,1.02849,0.03
98,1.39281,1349.04,1.02887,0.03
99,1.38895,789.292,1.02926,0.03
100,1.3884,5397.89,1.02964,0.03
101,1.38786,4774.06,1.03003,0.03
102,1.3873,1188.56,1.03042,0.03
103,1.38337,830.761,1.0308,0.03
104,1.38319,4791.14,1.03119,0.03
105,1.38251,1097.19,1.03158,0.03
106,1.38306,51915.5,1.03197,0.03
