step,energy,beta,lambda,delta
0,3.87426,9.32605,1,0.9
1,3.63275,7.56473,0.902725,0.9
2,3.59634,12.6267,0.881302,0.9
3,3.1938,5.14294,0.888973,0.9
4,4.11359,6.85459,0.897595,0.9
5,3.22161,11.8663,0.933411,0.9
6,2.72693,2.65716,0.97405,0.9
7,2.92966,3.94689,1.02157,0.9
8,2.7601,2.97656,1.08549,0.9
9,1.29269,4.19916,1.14203,0.9
10,1.20365,2.81307,1.21437,0.9
11,0.400593,1.84376,1.28901,0.9
12,1.13638,31.6613,1.36546,0.9
13,1.57692,23.0772,1.44914,0.9
14,1.01073,3.99232,1.54375,0.9
15,0.456316,7.57385,1.6545,0.9
16,0.432205,1.88022,1.77327,0.9
17,0.36611,3.45883,1.90139,0.9
18,1.67978,6.62879,2.04693,0.9
19,1.34717,7.69565,2.2061,0.9
20,0.226088,1.96157,2.37559,0.9
21,0.317266,4.72584,2.55878,0.9
22,0.899508,9.86451,2.75396,0.9
23,0.286787,4.08388,2.9703,0.9
24,0.310061,3.08115,3.20618,0.9
25,0.286438,10.051,3.46713,0.9
26,0.714493,7.36971,3.75567,0.9
27,0.291346,3.15427,4.06355,0.9
28,0.379433,6.76247,4.40022,0.9
29,0.652971,30.4099,4.76126,0.9
30,0.301344,10.0786,5.15676,0.9
31,0.589245,7.71505,5.58937,0.9
32,0.778221,34.6926,6.07393,0.9
33,0.170183,8.44006,6.5939,0.9
34,0.279623,3.42981,7.1613,0.9
35,0.394047,22.8761,7.78693,0.9
36,0.487371,6.58287,8.46038,0.9
37,0.306662,13.7186,9.1998,0.9
38,0.149343,29.8618,10.0087,0.9
39,0.234938,53.2016,10.8884,0.9
40,0.258509,12.6074,11.8422,0.9
41,0.244871,6.42091,12.8868,0.9
42,0.108707,15.0212,14.0409,0.9
43,0.178034,8.35694,15.3,0.9
44,0.110151,12.663,16.6797,0.9
45,0.201723,27.1215,18.1853,0.9
46,0.0556641,11.2156,19.827,0.9
47,0.146296,25.3005,21.6324,0.9
48,0.0729847,18.3322,23.6067,0.9
49,0.0527267,30.7307,25.762,0.9
50,0.165649,15.3996,28.131,0.9
51,0.216911,12.8829,30.7042,0.9
52,0.142359,37.6006,33.54,0.9
53,0.0654354,28.2021,36.6433,0.9
54,0.0922089,14.6572,40.0298,0.9
55,0.146336,81.7341,43.7256,0.9
56,0.185059,398.038,47.7628,0.9
57,0.139273,62.0929,52.2084,0.9
58,0.13184,116.048,57.0617,0.9
59,0.130888,17.7451,62.3887,0.9
60,0.0227432,29.4431,68.237,0.9
61,0.0903263,272.012,74.6596,0.9
62,0.0582962,47.5699,81.678,0.9
63,0.0330048,400.013,89.3858,0.9
64,0.0870609,31.9848,97.806,0.9
65,0.0703583,127.017,107.062,0.9
66,0.0541782,96.3304,117.206,0.9
67,0.0440617,45.9078,128.356,0.9
68,0.0453033,197.185,140.578,0.9
69,0.0523434,43.0132,153.996,0.9
70,0.0683784,172.924,168.739,0.9
71,0.0983925,135.721,184.924,0.9
72,0.0560913,72.6726,202.648,0.9
73,0.0365124,92.6197,222.053,0.9
74,0.0294418,35.2384,243.408,0.9
75,0.0433903,124.263,266.822,0.9
76,0.0228329,91.4028,292.499,0.9
77,0.0101929,67.0958,320.733,0.9
78,0.0153656,163.773,351.706,0.9
79,0.027977,212.905,385.689,0.9
80,0.0230389,507.368,423.012,0.9
81,0.0249748,169.507,464.02,0.9
82,0.0189056,117.246,509.064,0.9
83,0.0208492,75.4522,558.537,0.9
84,0.0204105,265.074,612.89,0.9
85,0.0172634,218.134,672.608,0.9
86,0.0134087,275.349,738.239,0.9
87,0.00382423,588.776,810.366,0.9
