step,energy,beta,lambda,delta
0,1.01584,2.35808,1,0.9
1,0.126608,12.724,0.7939,0.9
2,0.0739841,4.82971,0.744994,0.9
3,0.125439,77.2635,0.728679,0.9
4,0.125517,11.9517,0.750504,0.9
5,0.532946,8.95287,0.771402,0.9
6,0.330885,24.2255,0.886637,0.9
7,0.150951,5.70311,1.04957,0.9
8,0.126646,7.79775,1.1954,0.9
9,0.437729,17.0016,1.43056,0.9
10,0.237249,13.2874,1.67556,0.9
11,0.230639,14.8081,1.96675,0.9
12,0.241545,42.2711,2.34021,0.9
13,0.104746,15.0244,2.81974,0.9
14,0.0532703,130.729,3.48725,0.9
15,0.284769,695.519,4.29285,0.9
16,0.104712,22.0789,5.24315,0.9
17,0.138281,172.96,6.34167,0.9
18,0.162983,628.329,7.75863,0.9
19,0.0583477,59.648,9.52578,0.9
20,0.0494595,139.5,11.7226,0.9
21,0.0909138,229.963,14.4058,0.9
22,0.0347557,85.4803,17.8593,0.9
23,0.024498,78.4902,22.0957,0.9
24,0.0529041,157.416,27.2878,0.9
25,0.0502281,372.488,33.8896,0.9
26,0.0292187,184.206,42.2028,0.9
27,0.0136623,626.005,52.6793,0.9
28,0.0111485,98.67,65.7453,0.9
29,0.0132713,159.565,82.2174,0.9
30,0.0188179,193.133,102.534,0.9
31,0.00743484,204.799,128.324,0.9
