step,energy,beta,lambda,delta
0,2.89125,34.7664,1,0.5
1,2.73559,739.393,0.962709,0.5
2,2.62166,36.652,0.950637,0.5
3,2.50164,34.9002,0.950408,0.5
4,2.35059,41.9767,0.958689,0.5
5,2.15986,34.4835,0.97113,0.5
6,2.11977,78.944,0.986489,0.5
7,2.15746,173.26,1.0062,0.5
8,2.09531,93.9667,1.02828,0.5
9,2.10382,35.8321,1.05315,0.5
10,1.93662,39.0473,1.08043,0.5
11,2.06038,80.1715,1.10812,0.5
12,2.02494,31.0617,1.13743,0.5
13,2.00308,95.1539,1.1685,0.5
14,2.00749,402.463,1.20145,0.5
15,1.97495,179.884,1.23564,0.5
16,1.93408,54.2088,1.2716,0.5
17,1.92801,44.8567,1.30996,0.5
18,1.96387,67.0677,1.34975,0.5
19,1.78456,18.4091,1.39145,0.5
20,1.64093,16.5882,1.43466,0.5
21,1.77909,100.137,1.47937,0.5
22,1.71575,71.619,1.52595,0.5
23,1.7013,21.4326,1.57491,0.5
24,1.7471,331.17,1.62553,0.5
25,1.71992,53.7491,1.6778,0.5
26,1.72048,48.2648,1.73252,0.5
27,1.66388,48.3599,1.78744,0.5
28,1.58098,23.0964,1.84417,0.5
29,1.57944,47.0342,1.90262,0.5
30,1.58175,49.0201,1.96311,0.5
31,1.43239,2375.22,2.02694,0.5
32,1.53773,79.3197,2.09104,0.5
33,1.42492,31.8928,2.15867,0.5
34,1.3926,20.0477,2.22895,0.5
35,1.3921,23.6696,2.30173,0.5
36,1.45975,90.5782,2.37623,0.5
37,1.34688,34.9836,2.45337,0.5
38,1.25316,22.2487,2.53448,0.5
39,1.37197,80.558,2.61747,0.5
40,1.34942,475.259,2.7033,0.5
41,1.22436,31.207,2.79231,0.5
42,1.14598,20.1303,2.88629,0.5
43,1.20683,33.4551,2.98302,0.5
44,1.23959,52.5088,3.08369,0.5
45,1.16594,38.0813,3.18732,0.5
46,1.17622,35.682,3.29364,0.5
47,1.23868,202.032,3.40042,0.5
48,1.14781,25.2552,3.51238,0.5
49,1.05722,21.4935,3.63059,0.5
50,1.17642,123.232,3.75075,0.5
51,0.995178,76.2989,3.87774,0.5
52,1.072,85.3755,4.0064,0.5
53,1.06275,80.4467,4.1402,0.5
54,1.02493,185.564,4.2819,0.5
55,0.910423,25.6207,4.42784,0.5
56,0.935606,197.932,4.57476,0.5
57,0.878572,39.5757,4.73041,0.5
58,0.842541,22.2229,4.89176,0.5
59,0.730268,22.0902,5.05892,0.5
60,0.80843,54.8977,5.23142,0.5
61,0.768337,49.4485,5.41223,0.5
62,0.731533,28.4329,5.59732,0.5
63,0.691463,48.0745,5.79164,0.5
64,0.800001,408.169,5.99005,0.5
65,0.774754,58.757,6.1971,0.5
66,0.786718,217.687,6.41229,0.5
67,0.744144,36.9763,6.63364,0.5
68,0.762648,92.1342,6.85978,0.5
69,0.781052,350.445,7.09367,0.5
70,0.706802,35.5439,7.33686,0.5
71,0.714907,72.7954,7.58957,0.5
72,0.565674,17.8753,7.85622,0.5
73,0.599239,34.8202,8.13138,0.5
74,0.618633,96.6442,8.41392,0.5
75,0.608778,35.7441,8.707,0.5
76,0.621088,70.7919,9.01239,0.5
77,0.592806,38.7817,9.33086,0.5
78,0.513208,39.4314,9.66168,0.5
79,0.550135,284.84,10.0008,0.5
80,0.542421,60.8181,10.3463,0.5
81,0.551884,80.5655,10.7097,0.5
82,0.546202,70.3181,11.0866,0.5
83,0.548344,1520.54,11.4745,0.5
84,0.485878,73.7029,11.8772,0.5
85,0.509432,84.3636,12.299,0.5
86,0.515265,401.858,12.7341,0.5
87,0.459354,29.7782,13.1866,0.5
88,0.469946,66.0144,13.6538,0.5
89,0.458328,59.129,14.1359,0.5
90,0.448526,101.511,14.6374,0.5
