step,energy,beta,lambda,delta
0,2.28356,9.35941,1,0.9
1,0.233841,5.46267,0.7939,0.9
2,0.236961,6.78795,0.700771,0.9
3,0.720304,8.74973,0.672771,0.9
4,0.392536,18.3437,0.72102,0.9
5,0.379992,6.27895,0.778072,0.9
6,0.0745277,9.07063,0.868771,0.9
7,0.28727,10.5427,0.977254,0.9
8,0.489712,19.6838,1.09732,0.9
9,0.131182,7.90503,1.27137,0.9
10,0.578215,124.37,1.55544,0.9
11,0.3403,32.9695,1.80094,0.9
12,0.15592,42.5165,2.1879,0.9
13,0.133907,77.3198,2.62329,0.9
14,0.115255,14.5585,3.20611,0.9
15,0.233065,16.0059,3.8077,0.9
16,0.0977573,43.2982,4.65439,0.9
17,0.0677853,19.5648,5.6865,0.9
18,0.0286045,73.5495,7.01881,0.9
19,0.0707226,67.243,8.70548,0.9
20,0.0948048,129.65,10.6122,0.9
21,0.0840569,34.6991,13.206,0.9
22,0.0591221,307.238,16.2223,0.9
23,0.0352001,168.187,20.1232,0.9
24,0.0195847,47.476,24.9405,0.9
25,0.0413628,166.343,31.098,0.9
26,0.0319996,189.23,38.6054,0.9
27,0.0183506,115.576,48.2276,0.9
28,0.0127487,373.274,60.2522,0.9
29,0.014555,104.45,75.3224,0.9
30,0.0251217,483.679,94.0613,0.9
31,0.0102882,12751.2,117.42,0.9
32,0.00779724,396.34,146.77,0.9
