step,energy,beta,lambda,delta
0,2.36663,1319.09,1,0.25
1,2.25939,139.91,0.977783,0.25
2,2.19981,101.337,0.971497,0.25
3,2.14829,143.052,0.971601,0.25
4,2.11193,300.393,0.974991,0.25
5,2.08394,118.706,0.980564,0.25
6,2.09809,465.859,0.987935,0.25
7,2.08677,228.021,0.996458,0.25
8,2.06486,227.975,1.00637,0.25
9,2.05279,494.042,1.01757,0.25
10,2.03436,224.658,1.02936,0.25
11,1.97665,180.245,1.04207,0.25
12,1.96532,116.983,1.05589,0.25
13,1.89789,1207.74,1.07045,0.25
14,1.84287,137.513,1.08565,0.25
15,1.84709,1374.48,1.10122,0.25
16,1.80954,240.401,1.11774,0.25
17,1.77983,100.105,1.13493,0.25
18,1.75196,79.2055,1.15248,0.25
19,1.72544,98.6608,1.17047,0.25
20,1.74267,279.065,1.1893,0.25
21,1.67604,60.139,1.20868,0.25
22,1.70598,242273,1.22824,0.25
23,1.68044,87.5232,1.24865,0.25
24,1.66355,95.0663,1.26958,0.25
25,1.69373,201.551,1.29078,0.25
26,1.68474,110.046,1.31212,0.25
27,1.6778,240.186,1.33381,0.25
28,1.66831,175.917,1.35631,0.25
29,1.64684,176.029,1.37903,0.25
30,1.65271,1953.88,1.4026,0.25
31,1.61073,153.124,1.4266,0.25
32,1.5728,179.679,1.45066,0.25
33,1.57054,115.943,1.47546,0.25
34,1.57636,236.528,1.50078,0.25
35,1.61188,443.002,1.52664,0.25
36,1.58783,101.384,1.55274,0.25
37,1.57491,337.17,1.57978,0.25
38,1.58411,138.986,1.60721,0.25
39,1.55713,93.1613,1.63515,0.25
40,1.54858,850.234,1.66369,0.25
41,1.55019,422.675,1.6926,0.25
42,1.52711,77.672,1.72263,0.25
43,1.51242,290.1,1.7528,0.25
44,1.47287,154.804,1.78335,0.25
45,1.43029,84.0933,1.81466,0.25
46,1.4073,140.102,1.84624,0.25
47,1.42372,240.103,1.8782,0.25
48,1.41315,261.114,1.91009,0.25
49,1.38314,113.702,1.94299,0.25
50,1.32285,48.7011,1.97727,0.25
51,1.31436,239.529,2.01234,0.25
52,1.29539,426.217,2.04803,0.25
53,1.26108,635.886,2.08481,0.25
54,1.26945,167.454,2.12229,0.25
55,1.24922,156.509,2.16096,0.25
56,1.25957,158.134,2.20006,0.25
57,1.28958,427.915,2.23959,0.25
58,1.26196,82.6859,2.28019,0.25
59,1.23008,75.5895,2.32204,0.25
60,1.21966,119.664,2.36453,0.25
61,1.18057,82.4784,2.4076,0.25
62,1.20284,887.949,2.45142,0.25
63,1.19929,361.295,2.49578,0.25
64,1.1755,163.579,2.54093,0.25
65,1.1885,268.964,2.58648,0.25
66,1.19405,311.844,2.63309,0.25
67,1.18033,283.052,2.68037,0.25
68,1.17947,140.164,2.7279,0.25
69,1.14376,204.415,2.77619,0.25
70,1.11574,99.8563,2.8258,0.25
71,1.09295,192.13,2.87614,0.25
72,1.05469,74.8273,2.9283,0.25
73,1.06396,1259.1,2.98164,0.25
74,1.051,603.699,3.03591,0.25
75,1.04879,268.245,3.09132,0.25
76,1.07404,435.888,3.14849,0.25
77,1.06004,700.189,3.20639,0.25
78,1.031,247.488,3.26473,0.25
79,1.03531,180.64,3.3248,0.25
80,1.02735,103.854,3.38624,0.25
81,1.00882,91.3629,3.44912,0.25
82,0.984072,104.868,3.51278,0.25
83,0.942801,109.604,3.57771,0.25
84,0.924917,97.2716,3.64392,0.25
85,0.905581,222.837,3.71152,0.25
86,0.914108,302.67,3.78007,0.25
87,0.903542,284.695,3.84963,0.25
88,0.906246,139.807,3.9204,0.25
89,0.919104,798.518,3.9934,0.25
90,0.874607,66.0992,4.06765,0.25
91,0.846504,63.1165,4.14395,0.25
92,0.866171,424.007,4.22125,0.25
93,0.842943,98.1367,4.29978,0.25
94,0.852674,180.867,4.37969,0.25
95,0.85434,298.436,4.46107,0.25
96,0.862167,3689.43,4.54374,0.25
97,0.853268,186.848,4.62805,0.25
98,0.835138,147.152,4.71455,0.25
99,0.818453,91.3101,4.80403,0.25
100,0.824297,441.074,4.89459,0.25
101,0.83032,297.985,4.98627,0.25
102,0.829283,169.716,5.08049,0.25
103,0.823275,303.86,5.17625,0.25
104,0.796783,160.103,5.27406,0.25
105,0.78227,108.079,5.3737,0.25
106,0.784004,322.048,5.47446,0.25
107,0.780874,237.105,5.57731,0.25
108,0.767296,198.426,5.6827,0.25
109,0.777344,157.757,5.7901,0.25
110,0.759926,150.441,5.89948,0.25
111,0.757267,1363.76,6.01108,0.25
112,0.736216,124.199,6.1258,0.25
113,0.723963,161.791,6.2427,0.25
114,0.708591,143.239,6.36125,0.25
115,0.709873,803.231,6.48207,0.25
116,0.697386,301.258,6.60537,0.25
117,0.68721,496.596,6.72994,0.25
118,0.68644,326.917,6.85624,0.25
119,0.659431,119.047,6.9863,0.25
120,0.661219,466.751,7.11794,0.25
121,0.650158,124.633,7.25331,0.25
122,0.642721,143.166,7.39254,0.25
123,0.630831,171.01,7.53473,0.25
124,0.598129,103.671,7.67877,0.25
125,0.593174,129.423,7.82717,0.25
126,0.603218,368.819,7.97759,0.25
127,0.606321,2961.8,8.12999,0.25
128,0.596739,220.1,8.28538,0.25
129,0.588619,2257.2,8.4458,0.25
130,0.593479,286.383,8.60867,0.25
131,0.59733,485.738,8.77451,0.25
132,0.583483,348.379,8.94306,0.25
133,0.577986,1983.62,9.11676,0.25
134,0.568447,1141.38,9.29303,0.25
135,0.565577,308.102,9.47269,0.25
136,0.524345,889.618,9.65727,0.25
137,0.530613,504.7,9.84537,0.25
138,0.509148,124.752,10.0366,0.25
139,0.515535,1010.28,10.231,0.25
140,0.516405,513.718,10.4272,0.25
141,0.499687,158.611,10.6305,0.25
142,0.494211,270.116,10.839,0.25
143,0.510595,931.466,11.0511,0.25
144,0.507906,543.949,11.2674,0.25
145,0.511097,802.483,11.4868,0.25
146,0.502792,474.753,11.7114,0.25
147,0.477541,641.109,11.9422,0.25
148,0.462999,231.123,12.1796,0.25
149,0.468912,421.666,12.4187,0.25
150,0.450932,147.358,12.6633,0.25
151,0.44009,201.149,12.9135,0.25
152,0.441435,4065.73,13.1698,0.25
153,0.425549,883.223,13.4313,0.25
154,0.429113,2144,13.6954,0.25
155,0.414349,162.051,13.968,0.25
156,0.41494,448.908,14.2446,0.25
157,0.421373,570.211,14.5255,0.25
158,0.409695,697.367,14.8125,0.25
159,0.405638,259.05,15.1102,0.25
160,0.398241,1127.38,15.4122,0.25
161,0.391394,312.557,15.7208,0.25
162,0.39188,1680.08,16.0342,0.25
163,0.387398,286.512,16.3561,0.25
164,0.376026,382.248,16.6827,0.25
165,0.378126,1424.05,17.0141,0.25
166,0.374069,2965.16,17.352,0.25
167,0.374846,300.312,17.6991,0.25
168,0.348858,195.142,18.0553,0.25
169,0.334803,197.065,18.417,0.25
170,0.320471,149.214,18.7881,0.25
171,0.321161,518.821,19.1683,0.25
172,0.329731,1156.9,19.555,0.25
173,0.335287,994.082,19.9499,0.25
174,0.334621,825.586,20.3528,0.25
175,0.332043,540.254,20.7652,0.25
176,0.331968,411.191,21.1868,0.25
177,0.32272,1098.76,21.6166,0.25
178,0.330999,3820.95,22.0544,0.25
179,0.320957,514.246,22.5011,0.25
180,0.313278,650.772,22.9545,0.25
181,0.313437,773.999,23.4177,0.25
182,0.303495,317.974,23.8886,0.25
183,0.294203,325.664,24.3718,0.25
184,0.292027,582.707,24.869,0.25
185,0.292099,787.413,25.3743,0.25
186,0.283636,518.117,25.8907,0.25
187,0.281172,394.983,26.4198,0.25
188,0.27545,521.055,26.9596,0.25
189,0.277143,1108.26,27.5076,0.25
190,0.274349,1279.63,28.071,0.25
191,0.264374,634.004,28.6434,0.25
192,0.253551,248.396,29.2274,0.25
193,0.258125,1069,29.8207,0.25
194,0.252457,323.326,30.4265,0.25
195,0.252798,556.903,31.0466,0.25
196,0.248695,782.45,31.6827,0.25
197,0.248373,635.809,32.3308,0.25
198,0.235285,311.477,32.9935,0.25
199,0.232134,401.235,33.6698,0.25
200,0.234383,649.864,34.3584,0.25
201,0.238104,980.002,35.0625,0.25
202,0.218163,195.312,35.7901,0.25
203,0.220453,6988.71,36.5324,0.25
204,0.213978,382.669,37.2892,0.25
205,0.213692,708.926,38.063,0.25
206,0.219522,6125.99,38.8544,0.25
207,0.212452,448.043,39.6632,0.25
208,0.212778,852.591,40.4873,0.25
209,0.209581,540.659,41.3357,0.25
210,0.200882,390.436,42.2014,0.25
211,0.19533,739.764,43.0854,0.25
212,0.194494,758.01,43.9861,0.25
213,0.192867,772.699,44.906,0.25
214,0.189844,692.814,45.8481,0.25
215,0.193054,1709.68,46.8094,0.25
216,0.193823,1688.39,47.7895,0.25
217,0.179306,238.497,48.7897,0.25
