step,energy,beta,lambda,delta
0,1.28767,2.78683,1,0.9
1,0.372122,95.7726,0.7939,0.9
2,0.630831,33.2475,0.721402,0.9
3,0.394444,9.94855,0.731354,0.9
4,0.169849,11.9553,0.790597,0.9
5,0.279619,29.9572,0.927981,0.9
6,0.420219,84.8503,1.03048,0.9
7,0.362913,20.5357,1.14476,0.9
8,0.314669,70.3498,1.27452,0.9
9,0.250309,21.1827,1.50646,0.9
10,0.284464,19.2184,1.81407,0.9
11,0.197428,16.987,2.17272,0.9
12,0.15867,20.3394,2.628,0.9
13,0.257217,136.946,3.06918,0.9
14,0.0572224,16.621,3.74703,0.9
15,0.115789,143.839,4.48796,0.9
16,0.075552,163.129,5.42809,0.9
17,0.150145,53.849,6.54118,0.9
18,0.0732212,504.278,7.99134,0.9
19,0.0464306,260.323,9.90631,0.9
20,0.0358124,51.4468,12.3341,0.9
21,0.0554981,313.031,15.2096,0.9
22,0.0519009,140.962,18.8237,0.9
23,0.0288754,1113.04,23.3195,0.9
24,0.0222797,96.5637,28.9875,0.9
25,0.0145149,391.183,36.1431,0.9
26,0.015604,95.7965,45.112,0.9
27,0.0161209,632.565,56.3588,0.9
28,0.0110569,229.804,70.4743,0.9
29,0.0155258,224.458,88.1476,0.9
30,0.028759,269.995,110.088,0.9
31,0.029623,730.821,138.022,0.9
32,0.00276566,535.174,173.024,0.9
