step,energy,beta,lambda,delta
0,2.94463,49.4247,1,0.5
1,2.69922,31.9328,0.962709,0.5
2,2.48852,21.3571,0.949413,0.5
3,2.45702,28.1683,0.945989,0.5
4,2.44446,52.0302,0.952667,0.5
5,2.36022,24.5378,0.965003,0.5
6,2.55492,109.29,0.980422,0.5
7,2.46621,59.049,1.00003,0.5
8,2.23128,14.8781,1.02332,0.5
9,2.26001,101.606,1.04803,0.5
10,2.21169,105.927,1.0731,0.5
11,2.33105,1878.08,1.0994,0.5
12,2.13208,30.6397,1.128,0.5
13,2.00155,27.0756,1.15817,0.5
14,1.88028,34.8693,1.18987,0.5
15,1.82033,24.8888,1.22383,0.5
16,1.8507,44.3475,1.25824,0.5
17,1.92193,51.251,1.29438,0.5
18,1.8135,32.4922,1.33304,0.5
19,1.66851,16.3698,1.37376,0.5
20,1.69982,22.3105,1.41639,0.5
21,1.79531,33.0663,1.45961,0.5
22,1.69762,23.328,1.50471,0.5
23,1.7396,38.4328,1.55107,0.5
24,1.59144,18.7227,1.59961,0.5
25,1.64927,33.6195,1.64959,0.5
26,1.59142,22.4224,1.70134,0.5
27,1.52837,17.1345,1.75562,0.5
28,1.52454,36.99,1.81113,0.5
29,1.52447,68.2225,1.86931,0.5
30,1.64252,61.3847,1.92839,0.5
31,1.58797,32.1209,1.98994,0.5
32,1.38451,269.791,2.05504,0.5
33,1.5211,136.379,2.12051,0.5
34,1.62422,83.2864,2.18872,0.5
35,1.38581,19.3618,2.26019,0.5
36,1.46167,73.0678,2.33379,0.5
37,1.55892,710.477,2.40947,0.5
38,1.45612,39.3691,2.48889,0.5
39,1.29541,15.828,2.57319,0.5
40,1.38634,89.1925,2.65869,0.5
41,1.34576,80.2629,2.74525,0.5
42,1.37724,78.5178,2.8344,0.5
43,1.36905,50.447,2.92739,0.5
44,1.36401,80.6914,3.02351,0.5
45,1.2289,29.2637,3.12196,0.5
46,1.09814,25.1638,3.2271,0.5
47,1.04771,22.8775,3.33529,0.5
48,1.10081,26.2326,3.4463,0.5
49,1.11578,87.705,3.56198,0.5
50,1.15257,90.1717,3.68013,0.5
51,1.08513,38.4984,3.8023,0.5
52,1.06539,28.7974,3.92873,0.5
53,0.998945,33.1978,4.06257,0.5
54,0.963213,36.8762,4.20058,0.5
55,1.01734,101.734,4.34027,0.5
56,0.851822,25.2514,4.48941,0.5
57,0.949009,631.15,4.6399,0.5
58,0.998266,140.879,4.79456,0.5
59,0.911983,60.7726,4.95585,0.5
60,0.924953,53.6505,5.12343,0.5
61,0.966526,772.389,5.29693,0.5
62,0.903221,431.858,5.47799,0.5
63,0.907658,118.375,5.66715,0.5
64,0.814325,93.0829,5.86264,0.5
65,0.816788,33.9019,6.06609,0.5
66,0.748154,26.829,6.27407,0.5
67,0.775915,174.911,6.48514,0.5
68,0.791945,58.8202,6.70799,0.5
69,0.832731,209.023,6.93627,0.5
70,0.746958,31.2402,7.17677,0.5
71,0.808254,247.248,7.42179,0.5
72,0.740356,206.033,7.67911,0.5
73,0.690723,56.2958,7.94892,0.5
74,0.628626,56.32,8.22381,0.5
75,0.630896,79.13,8.50755,0.5
76,0.660971,88.0022,8.80278,0.5
77,0.541323,34.3937,9.11311,0.5
78,0.622366,117.541,9.4254,0.5
79,0.620317,186.269,9.75116,0.5
80,0.598537,44.3646,10.0898,0.5
81,0.633812,280.418,10.4397,0.5
82,0.648638,125.3,10.8005,0.5
83,0.587099,39.0062,11.178,0.5
84,0.594614,230.983,11.5679,0.5
85,0.55612,88.9622,11.9766,0.5
86,0.467207,46.339,12.4014,0.5
87,0.489006,130.191,12.8412,0.5
88,0.496469,69.6818,13.29,0.5
89,0.522921,137.391,13.7488,0.5
90,0.503611,103.502,14.2304,0.5
91,0.461771,50.5141,14.727,0.5
92,0.439308,72.9588,15.2461,0.5
93,0.414083,79.0825,15.7839,0.5
94,0.362062,39.484,16.3487,0.5
95,0.408169,446.358,16.9322,0.5
96,0.394117,138.317,17.5361,0.5
97,0.388998,65.0765,18.1599,0.5
98,0.370283,74.7921,18.8139,0.5
99,0.353107,72.0147,19.4878,0.5
100,0.334808,70.1422,20.1838,0.5
101,0.341843,88.4691,20.8975,0.5
102,0.353289,136.984,21.6423,0.5
103,0.330322,77.7971,22.4157,0.5
104,0.351625,280.885,23.21,0.5
105,0.353029,381.159,24.0339,0.5
106,0.303457,93.2718,24.899,0.5
107,0.323675,140.071,25.7897,0.5
108,0.301723,113.869,26.7152,0.5
109,0.260267,63.2493,27.6835,0.5
110,0.272022,914.72,28.6802,0.5
111,0.261427,189.849,29.7159,0.5
112,0.254723,224.6,30.7885,0.5
113,0.252995,476.127,31.9085,0.5
114,0.240932,164.732,33.0662,0.5
115,0.268663,141.972,34.2696,0.5
116,0.251074,145.311,35.5103,0.5
117,0.271049,791.446,36.8021,0.5
118,0.252764,287.267,38.1358,0.5
119,0.243864,376.746,39.5235,0.5
120,0.238365,216.895,40.9679,0.5
121,0.219439,157.618,42.4698,0.5
122,0.195608,228.599,44.0264,0.5
123,0.210142,262.861,45.6256,0.5
124,0.200703,172.534,47.2868,0.5
125,0.202055,173.847,49.0042,0.5
126,0.18384,127.896,50.7936,0.5
127,0.170609,148.286,52.6572,0.5
128,0.189779,290.357,54.5798,0.5
129,0.191303,769.524,56.5733,0.5
130,0.181126,367.231,58.638,0.5
131,0.169172,123.372,60.7984,0.5
132,0.172277,2687.82,63.0281,0.5
133,0.163843,283.988,65.3424,0.5
134,0.166821,249.492,67.7449,0.5
135,0.175636,702.379,70.2327,0.5
136,0.176731,541.806,72.822,0.5
137,0.155153,246.865,75.5073,0.5
138,0.151625,205.333,78.2861,0.5
139,0.146919,240.259,81.1779,0.5
140,0.13176,861.071,84.1837,0.5
141,0.138905,298.381,87.2886,0.5
142,0.145226,839.114,90.5162,0.5
143,0.148336,445.889,93.8604,0.5
144,0.145699,675.333,97.339,0.5
145,0.132463,6320.15,100.954,0.5
146,0.125137,272.001,104.696,0.5
147,0.114178,255.572,108.585,0.5
148,0.111298,593.22,112.615,0.5
149,0.125538,722.6,116.777,0.5
150,0.120794,468.84,121.108,0.5
151,0.10977,452.832,125.608,0.5
152,0.107214,241.334,130.289,0.5
153,0.105978,13027,135.16,0.5
154,0.118526,9439.19,140.184,0.5
155,0.110214,1153.08,145.415,0.5
156,0.105787,284.141,150.841,0.5
157,0.103235,2644.89,156.469,0.5
158,0.0955753,391.171,162.325,0.5
159,0.0942268,483.808,168.42,0.5
160,0.0939884,463.331,174.719,0.5
161,0.0929699,541.43,181.243,0.5
162,0.0878582,468.776,188.02,0.5
163,0.0796871,261.678,195.058,0.5
164,0.0763264,1197.39,202.361,0.5
165,0.0782051,350.701,209.948,0.5
166,0.0844288,1046.15,217.814,0.5
167,0.0786591,559.648,225.99,0.5
168,0.0775852,1108.12,234.471,0.5
169,0.0682335,394.838,243.281,0.5
170,0.0602798,311.215,252.445,0.5
171,0.0595245,262.321,261.953,0.5
172,0.0590878,310.537,271.838,0.5
173,0.0620308,589.496,282.097,0.5
174,0.0635757,2943.15,292.735,0.5
175,0.0632324,504.107,303.761,0.5
176,0.0639668,1332.23,315.211,0.5
177,0.0600929,461.273,327.129,0.5
178,0.0579815,898.195,339.526,0.5
179,0.0585327,480.769,352.37,0.5
180,0.0604496,2131.46,365.68,0.5
181,0.0625553,856.302,379.468,0.5
182,0.0497017,386.116,393.848,0.5
183,0.0467072,320.318,408.765,0.5
184,0.0468578,441.11,424.256,0.5
185,0.0475655,11722.9,440.339,0.5
186,0.0518284,1713.98,456.996,0.5
187,0.05233,1893.14,474.264,0.5
188,0.0531292,1138.76,492.217,0.5
189,0.0533333,6922.07,510.866,0.5
190,0.0499973,778.688,530.241,0.5
191,0.0470028,746.922,550.366,0.5
192,0.042345,566.218,571.251,0.5
193,0.0455132,13459.6,592.88,0.5
194,0.0434761,805.262,615.333,0.5
195,0.0396385,1299.18,638.722,0.5
196,0.0398693,978.006,663.016,0.5
197,0.0424957,1102.58,688.186,0.5
198,0.0456886,1673.03,714.302,0.5
199,0.043293,778.974,741.486,0.5
200,0.042326,1998.82,769.692,0.5
201,0.0389805,643.497,799.033,0.5
202,0.0352936,580.107,829.549,0.5
203,0.0352669,1358.92,861.164,0.5
204,0.036974,2704.92,893.902,0.5
205,0.039093,3137.13,927.885,0.5
206,0.0372486,3981.15,963.197,0.5
207,0.0353718,798.58,999.812,0.5
208,0.0343952,1101.53,1037.87,0.5
209,0.0372429,3266.9,1077.32,0.5
210,0.0327702,801.949,1118.39,0.5
211,0.032938,2346.78,1160.99,0.5
212,0.0324211,1437.82,1205.32,0.5
213,0.0319977,9670.46,1251.36,0.5
214,0.031374,1607.4,1299.09,0.5
215,0.0283203,675.664,1348.73,0.5
216,0.0277596,3210.14,1400.27,0.5
217,0.0277596,1529.19,1453.81,0.5
218,0.0274544,4035.29,1509.34,0.5
219,0.0266571,1930.99,1567.01,0.5
220,0.0231819,976.13,1626.94,0.5
221,0.0238667,13517.5,1689.1,0.5
222,0.0249538,4095.08,1753.63,0.5
223,0.0216522,744.683,1820.75,0.5
224,0.02351,2460.65,1890.4,0.5
225,0.0211277,901.907,1962.71,0.5
226,0.0239201,7285.58,2037.83,0.5
227,0.0241432,2677.81,2115.84,0.5
228,0.0234318,2033.92,2196.84,0.5
229,0.0233765,19332.8,2281.07,0.5
230,0.0220432,1313.64,2368.54,0.5
231,0.0220413,2530.88,2459.32,0.5
232,0.0229721,8971.41,2553.4,0.5
233,0.0220985,8759.41,2651.09,0.5
234,0.0218754,145364,2752.61,0.5
235,0.0195999,1313.12,2858.06,0.5
236,0.0208035,18171.2,2967.5,0.5
237,0.0194016,4109.16,3081.24,0.5
238,0.0174122,1598.01,3199.48,0.5
239,0.0169563,1708.88,3322.19,0.5
240,0.0154495,1435.29,3449.75,0.5
241,0.018198,242273,3582.02,0.5
242,0.0152149,1245.66,3719.5,0.5
243,0.0161629,5056.67,3862.29,0.5
244,0.0159588,2450.55,4010.6,0.5
245,0.0160027,2192.51,4164.52,0.5
246,0.0158482,9964.06,4324.42,0.5
247,0.0156193,31600.8,4490.53,0.5
248,0.0159302,11536.8,4662.91,0.5
249,0.0161247,3095.34,4841.9,0.5
250,0.0151978,2533,5027.95,0.5
251,0.0146141,6199.41,5221.14,0.5
252,0.0143833,5415.8,5421.71,0.5
253,0.0140934,12115.6,5629.8,0.5
254,0.0137634,6444.86,5846.16,0.5
255,0.0129986,9152.14,6070.98,0.5
256,0.012373,3104.22,6304.35,0.5
257,0.0119095,4515.04,6546.63,0.5
258,0.0105591,1543.04,6798.56,0.5
259,0.0112438,80407.1,7060.17,0.5
260,0.0124817,20766.8,7331.54,0.5
261,0.0116825,3231.9,7613.58,0.5
262,0.011734,6083.27,7906.56,0.5
263,0.0120754,16177.7,8210.87,0.5
264,0.0115757,3744.63,8526.79,0.5
265,0.0110531,3965.19,8854.88,0.5
266,0.010149,7862.13,9195.85,0.5
267,0.010004,34610.4,9550,0.5
268,0.00993347,3542.56,9917.9,0.5
