step,energy,beta,lambda,delta
0,2.01194,302.085,1,0.9
1,0.274754,6.34691,0.7939,0.9
2,0.211609,5.77374,0.697016,0.9
3,0.280199,16.4693,0.665238,0.9
4,0.624729,10.6122,0.718685,0.9
5,0.370214,12.8375,0.804768,0.9
6,0.255791,30.6398,0.918628,0.9
7,0.0531788,168.206,1.02611,0.9
8,0.108652,4.82068,1.1523,0.9
9,0.129301,9.62792,1.33051,0.9
10,0.169668,14.0448,1.54182,0.9
11,0.160418,12.5469,1.79873,0.9
12,0.408587,26.8415,2.08824,0.9
13,0.261679,89.7849,2.47646,0.9
14,0.290806,28.1129,2.94303,0.9
15,0.170471,39.3959,3.49421,0.9
16,0.0466633,35.688,4.23088,0.9
17,0.0827045,31.4161,5.14307,0.9
18,0.0782108,3303.72,6.25175,0.9
19,0.0574169,55.8469,7.65553,0.9
20,0.106701,158.201,9.32999,0.9
21,0.0484142,36.9408,11.4349,0.9
22,0.0322361,94.6094,14.088,0.9
23,0.0575218,62.0108,17.5813,0.9
24,0.0452061,146.824,21.9484,0.9
25,0.0359116,4719.59,27.341,0.9
26,0.027216,102.266,33.7744,0.9
27,0.0325565,132.903,41.8584,0.9
28,0.0214367,2209.17,51.9452,0.9
29,0.022646,424.39,64.5253,0.9
30,0.0214825,1495.51,80.46,0.9
31,0.00962067,238.039,100.347,0.9
