step,energy,beta,lambda,delta
0,3.15738,72.2334,1,0.3
1,3.11928,41.2609,0.990832,0.3
2,3.03186,110.213,0.986722,0.3
3,2.99605,549.371,0.98548,0.3
4,3.02187,36.5851,0.985883,0.3
5,2.96251,65.5705,0.987843,0.3
6,2.87222,22.3275,0.990985,0.3
7,2.8263,31.0528,0.994599,0.3
8,2.86049,117.799,0.998957,0.3
9,2.88746,265.745,1.00385,0.3
10,2.81978,27.6134,1.00898,0.3
11,2.74373,22.2457,1.01414,0.3
12,2.83283,447.876,1.01963,0.3
13,2.81777,268.057,1.02543,0.3
14,2.8248,96.6073,1.03155,0.3
15,2.77942,25.4407,1.03763,0.3
16,2.73167,18.3629,1.04402,0.3
17,2.78951,310.034,1.05045,0.3
18,2.77463,27.1842,1.05704,0.3
19,2.86661,35.9752,1.06381,0.3
20,2.85929,67.9139,1.0707,0.3
21,2.9123,48.014,1.07775,0.3
22,2.81885,16.715,1.08499,0.3
23,2.8689,31.237,1.09241,0.3
24,2.92812,42.9759,1.09992,0.3
25,2.93494,48.8072,1.1076,0.3
26,2.79785,24.5077,1.1154,0.3
27,2.86534,489.846,1.12331,0.3
28,2.86605,32.1446,1.13142,0.3
29,2.8698,97.1079,1.13978,0.3
30,2.86634,2806.24,1.14828,0.3
31,2.69591,14.0235,1.15692,0.3
32,2.72162,51.839,1.16569,0.3
33,2.77641,144.73,1.17454,0.3
34,2.70305,22.1807,1.18359,0.3
35,2.82747,1116.46,1.19285,0.3
36,2.94311,164.733,1.2022,0.3
37,2.91399,46.4168,1.21166,0.3
38,2.83025,17.8889,1.22123,0.3
39,2.84265,43.878,1.23092,0.3
40,2.84938,60.9847,1.24073,0.3
41,2.86901,39.649,1.25061,0.3
42,2.87545,25.1805,1.2606,0.3
43,2.89888,99.3942,1.27073,0.3
44,2.8719,147.22,1.28091,0.3
45,2.86846,35.8849,1.29123,0.3
46,2.80568,49.9456,1.30165,0.3
47,2.84874,29.8426,1.31215,0.3
48,2.76463,147.712,1.32277,0.3
49,2.77587,796.949,1.33345,0.3
50,2.69019,16.2797,1.3443,0.3
51,2.57813,20.8886,1.35524,0.3
52,2.69918,33.6977,1.36635,0.3
53,2.77572,40.0468,1.37757,0.3
54,2.71742,34.461,1.3889,0.3
55,2.76687,94.1541,1.40033,0.3
56,2.74139,32.5727,1.41187,0.3
57,2.76514,153.529,1.42353,0.3
58,2.81714,74.7023,1.43529,0.3
59,2.73141,21.5305,1.4472,0.3
60,2.58057,123.451,1.4592,0.3
61,2.63701,181.194,1.47129,0.3
62,2.63814,25.208,1.48356,0.3
63,2.66068,58.5329,1.49589,0.3
64,2.72261,33.7304,1.50837,0.3
65,2.66804,24.5272,1.52102,0.3
66,2.66551,38.2833,1.53376,0.3
67,2.64345,22.4816,1.54662,0.3
68,2.62782,173.071,1.55963,0.3
69,2.67601,27.1015,1.57274,0.3
70,2.67067,24.2008,1.58594,0.3
71,2.63914,27.9818,1.59924,0.3
72,2.61208,68.4407,1.6127,0.3
73,2.64285,25.7563,1.62628,0.3
74,2.59837,18.5341,1.63999,0.3
75,2.54772,39.2105,1.65386,0.3
76,2.59045,26.9055,1.6679,0.3
77,2.59694,33.9197,1.68207,0.3
78,2.55659,49.4642,1.69638,0.3
79,2.43796,27.1439,1.71085,0.3
80,2.3796,67.2507,1.72548,0.3
81,2.50726,53.487,1.74026,0.3
82,2.58621,47.6363,1.75515,0.3
83,2.48695,19.9848,1.77019,0.3
84,2.42969,33.666,1.78537,0.3
85,2.40665,27.5884,1.80066,0.3
86,2.56633,64.1879,1.81612,0.3
87,2.56156,29.7814,1.83171,0.3
88,2.56266,52.7573,1.84743,0.3
89,2.45649,24.336,1.8633,0.3
90,2.35219,132.318,1.87932,0.3
91,2.21017,13.2343,1.89547,0.3
92,2.25292,1300.21,1.91178,0.3
93,2.15984,17.0556,1.9283,0.3
94,2.12088,38.2996,1.94497,0.3
95,2.2211,52.0303,1.96181,0.3
96,2.22109,24.2714,1.97883,0.3
97,2.26859,28.2545,1.99598,0.3
98,2.27384,29.1044,2.01327,0.3
99,2.39532,122.645,2.03072,0.3
100,2.2423,13.2254,2.04835,0.3
101,2.17236,14.1471,2.06614,0.3
102,2.25122,2416.29,2.08404,0.3
103,2.33627,36.1713,2.10212,0.3
104,2.42506,109.748,2.12038,0.3
105,2.37024,20.9717,2.13883,0.3
106,2.13416,12.3996,2.15747,0.3
107,2.0784,73.1569,2.17631,0.3
108,2.11002,100.639,2.19532,0.3
109,2.05854,37.1224,2.2145,0.3
110,2.12566,52.3545,2.23383,0.3
111,1.9797,212.708,2.25337,0.3
112,2.02082,16.8383,2.27309,0.3
113,1.91994,11.7164,2.29299,0.3
114,1.87236,47.9952,2.31305,0.3
