step,energy,beta,lambda,delta
0,3.20132,2.38269,1,0.9
1,3.38749,8.95376,0.902725,0.9
2,3.53198,12.9951,0.874048,0.9
3,2.42822,4.40281,0.888329,0.9
4,1.21969,1.65473,0.894583,0.9
5,1.14894,3.20153,0.903613,0.9
6,2.07888,12.0595,0.935464,0.9
7,1.86004,4.35944,0.984703,0.9
8,0.898449,6.12916,1.03282,0.9
9,0.644865,1.77588,1.08515,0.9
10,1.01699,10.1859,1.13982,0.9
11,1.73891,8.06832,1.2144,0.9
12,0.816984,1.99845,1.289,0.9
13,1.19823,4.11096,1.37041,0.9
14,0.330013,2.8465,1.46191,0.9
15,0.984594,6.94397,1.56649,0.9
16,0.961214,6.9315,1.67194,0.9
17,0.171837,12.595,1.78967,0.9
18,0.809931,3.12697,1.91436,0.9
19,0.833553,5.74446,2.05167,0.9
20,1.20656,18.1172,2.19865,0.9
21,0.961897,30.737,2.36502,0.9
22,0.388124,4.25894,2.55192,0.9
23,0.489845,36.2683,2.74877,0.9
24,0.732994,5.41087,2.96832,0.9
25,0.997105,6.4553,3.20865,0.9
26,0.659277,14.5948,3.47347,0.9
27,0.661825,41.8312,3.76327,0.9
28,0.601559,46.112,4.08216,0.9
29,0.193687,3.41458,4.42295,0.9
30,0.252232,3.56871,4.79354,0.9
31,0.270151,4.11971,5.19706,0.9
32,0.397318,5.01164,5.63064,0.9
33,0.196436,1003.89,6.11694,0.9
34,0.380009,15.0166,6.63589,0.9
35,0.138269,8.30692,7.20878,0.9
36,0.250521,242272,7.8382,0.9
37,0.258345,9.05032,8.51697,0.9
38,0.592402,25.9831,9.26965,0.9
39,0.220903,13.6633,10.0873,0.9
40,0.431137,35.9892,10.9958,0.9
41,0.113747,37.4824,11.9767,0.9
42,0.209524,10.1046,13.0393,0.9
43,0.135572,13.7105,14.2091,0.9
44,0.0584869,10.9119,15.4832,0.9
45,0.144165,13.4349,16.8732,0.9
46,0.136028,84.9811,18.3978,0.9
47,0.0816917,17.268,20.0618,0.9
48,0.192774,19.4157,21.8837,0.9
49,0.221373,12.5661,23.8695,0.9
50,0.226086,17.382,26.0618,0.9
51,0.102396,19.5212,28.4552,0.9
52,0.073679,28.3717,31.0702,0.9
53,0.0822563,58.4512,33.9282,0.9
54,0.122881,565.177,37.0788,0.9
55,0.147593,268.313,40.5058,0.9
56,0.0980816,635.886,44.2783,0.9
57,0.0609016,14.5292,48.4098,0.9
58,0.0504837,13.0886,52.9287,0.9
59,0.0816402,64.1406,57.8728,0.9
60,0.102396,27.1563,63.299,0.9
61,0.111506,146.716,69.2591,0.9
62,0.121698,32.5058,75.7514,0.9
63,0.0864964,63.0634,82.8846,0.9
64,0.0623322,58.2715,90.7041,0.9
65,0.065279,386.961,99.2643,0.9
66,0.0492382,32.0631,108.667,0.9
67,0.0337753,83.0243,118.963,0.9
68,0.0526333,34.8572,130.248,0.9
69,0.0483093,76.7913,142.649,0.9
70,0.056633,34.3888,156.288,0.9
71,0.0392551,64.2719,171.233,0.9
72,0.0188084,166.348,187.608,0.9
73,0.0243473,371.574,205.578,0.9
74,0.0699768,237.421,225.263,0.9
75,0.0498829,147.808,246.903,0.9
76,0.0129108,83.3305,270.66,0.9
77,0.0158463,73.8139,296.757,0.9
78,0.0284481,145.607,325.433,0.9
79,0.0205002,173.769,356.893,0.9
80,0.0365486,419.553,391.409,0.9
81,0.0229511,3226.12,429.346,0.9
82,0.0311794,496.625,470.931,0.9
83,0.0183487,149.738,516.629,0.9
84,0.0192413,562.485,566.824,0.9
85,0.0177746,1123.37,621.976,0.9
86,0.0234089,245.942,682.612,0.9
87,0.016592,244.765,749.216,0.9
88,0.0226917,307.693,822.398,0.9
89,0.0177784,850.064,902.832,0.9
90,0.0116539,392.625,991.209,0.9
91,0.00992775,1768.41,1088.37,0.9
