step,energy,beta,lambda,delta
0,3.94444,5.3326,1,0.9
1,3.4892,6.55802,0.902725,0.9
2,3.7045,11.3614,0.818123,0.9
3,3.49703,8.74356,0.876117,0.9
4,4.07767,11.6438,0.905225,0.9
5,3.56334,6.98147,0.920808,0.9
6,1.27377,1.25874,0.937921,0.9
7,1.58356,9.50695,0.963345,0.9
8,0.86879,2.95783,0.988272,0.9
9,0.991011,3.89434,1.01782,0.9
10,1.35804,3.0526,1.04986,0.9
11,0.586258,16.3693,1.09539,0.9
12,0.539209,7.69658,1.14473,0.9
13,1.27867,3.83622,1.20234,0.9
14,1.45849,2.14046,1.26863,0.9
15,0.417374,2.37608,1.3411,0.9
16,0.807089,1.92305,1.42068,0.9
17,0.738943,2.83338,1.50412,0.9
18,0.883024,4.69038,1.59698,0.9
19,0.243746,2.23047,1.69466,0.9
20,0.826843,4.79225,1.79779,0.9
21,0.662243,3.94667,1.91329,0.9
22,1.00806,46.7262,2.05056,0.9
23,0.423269,2.56147,2.1938,0.9
24,1.02496,5.60293,2.34381,0.9
25,0.571299,6.77808,2.5148,0.9
26,1.09844,16.6636,2.7011,0.9
27,0.573687,5.37399,2.90418,0.9
28,0.224491,3.81427,3.12311,0.9
29,0.435036,8.65647,3.36313,0.9
30,0.331562,2.3987,3.61832,0.9
31,0.185799,4.47673,3.89648,0.9
32,0.185595,6.4578,4.2023,0.9
33,0.222115,4.45188,4.52871,0.9
34,0.324068,8.24277,4.89019,0.9
35,0.229,3.5489,5.2756,0.9
36,0.432907,6.372,5.69463,0.9
37,0.263662,31.8265,6.15335,0.9
38,0.137863,5.80912,6.65393,0.9
39,0.360117,9.21006,7.1996,0.9
40,0.280308,22.9486,7.78719,0.9
41,0.161232,3.99608,8.42824,0.9
42,0.0620575,5.78626,9.12946,0.9
43,0.241343,8.88791,9.90056,0.9
44,0.225874,6.70829,10.7416,0.9
45,0.16049,5.98812,11.6587,0.9
46,0.122189,261.822,12.6502,0.9
47,0.0855637,154.609,13.7343,0.9
48,0.186769,25.0306,14.9157,0.9
49,0.0982876,22.0453,16.2064,0.9
50,0.377487,140.29,17.6127,0.9
51,0.121666,15.1943,19.1499,0.9
52,0.293272,18.7925,20.8361,0.9
53,0.120464,14.771,22.6511,0.9
54,0.117887,1150.03,24.6492,0.9
55,0.157255,20.5866,26.813,0.9
56,0.187183,193.103,29.1948,0.9
57,0.260004,55.5899,31.7965,0.9
58,0.270723,514.015,34.6224,0.9
59,0.116476,13.9403,37.7177,0.9
60,0.079958,29.9476,41.1004,0.9
61,0.0569878,30.2546,44.7889,0.9
62,0.0700722,18.1227,48.8129,0.9
63,0.0521259,18.9224,53.214,0.9
64,0.0824375,62.286,58.0401,0.9
65,0.117741,97.007,63.2737,0.9
66,0.0474873,59.0723,69.0024,0.9
67,0.0608215,38.5112,75.2828,0.9
68,0.0399914,62.3254,82.1352,0.9
69,0.0696907,144.956,89.6482,0.9
70,0.0941715,195.198,97.8877,0.9
71,0.0350857,35.7303,106.891,0.9
72,0.0635166,80.8033,116.749,0.9
73,0.0400047,1209.35,127.512,0.9
74,0.0368462,785.749,139.271,0.9
75,0.0540524,166.129,152.14,0.9
76,0.0719376,95.4541,166.251,0.9
77,0.0356998,43.6288,181.672,0.9
78,0.0318546,397.831,198.562,0.9
79,0.013628,70.1951,217.079,0.9
80,0.0624676,195.186,237.327,0.9
81,0.0289173,251.568,259.541,0.9
82,0.0446358,107.557,283.897,0.9
83,0.0204773,100.065,310.591,0.9
84,0.0188007,685.677,339.84,0.9
85,0.0147762,619.026,371.853,0.9
86,0.0154209,221.925,406.929,0.9
87,0.0371666,2784.74,445.341,0.9
88,0.0117702,76.6861,487.526,0.9
89,0.0205555,1416.46,533.803,0.9
90,0.0208664,115.216,584.563,0.9
91,0.0268307,561.962,640.177,0.9
92,0.0235386,105.812,701.201,0.9
93,0.019558,121.502,768.069,0.9
94,0.00900841,110.494,841.434,0.9
