step,energy,beta,lambda,delta
0,0.626951,3.38656,1,0.9
1,0.158091,16.7733,0.7939,0.9
2,0.540781,44.9309,0.823402,0.9
3,0.48056,66.8253,0.805547,0.9
4,0.438858,19.3428,0.930568,0.9
5,0.437017,86.13,1.08732,0.9
6,0.165644,8.80033,1.3131,0.9
7,0.201178,11.2483,1.55481,0.9
8,0.22349,52.7258,1.85472,0.9
9,0.0636292,24.657,2.22154,0.9
10,0.231026,12.7789,2.67731,0.9
11,0.0959415,54.1245,3.23575,0.9
12,0.113659,33.4725,3.94119,0.9
13,0.136074,30.2059,4.7344,0.9
14,0.126181,33.8727,5.72108,0.9
15,0.0773144,43.2385,6.93134,0.9
16,0.0913906,199.889,8.51998,0.9
17,0.0736103,102.619,10.4115,0.9
18,0.0480576,50.3399,12.8,0.9
19,0.0907631,91.4634,15.8622,0.9
20,0.0389538,66.224,19.6296,0.9
21,0.0343113,89.2567,24.3258,0.9
22,0.0258121,80.9209,30.4544,0.9
23,0.0252247,135.341,38.1434,0.9
24,0.0251408,226.057,47.8165,0.9
25,0.0195904,236.687,59.4766,0.9
26,0.0302887,417.091,73.9265,0.9
27,0.0207157,1158.81,92.2221,0.9
28,0.0210915,780.426,114.846,0.9
29,0.0309372,624.603,143.115,0.9
30,0.00432396,246.546,179.306,0.9
