step,energy,beta,lambda,delta
0,3.21037,35.6769,1,0.3
1,3.20806,103.017,0.990832,0.3
2,3.15835,210.789,0.986098,0.3
3,3.02545,16.3725,0.984971,0.3
4,3.01037,30.2423,0.985964,0.3
5,3.10786,73.2991,0.987822,0.3
6,3.08228,61.993,0.990884,0.3
7,3.10289,100.294,0.994921,0.3
8,3.16846,730.187,0.999444,0.3
9,3.1763,64.0962,1.00425,0.3
10,3.06885,119.922,1.00933,0.3
11,3.07162,48.5267,1.01457,0.3
12,2.90166,13.9903,1.02001,0.3
13,2.93265,37.5845,1.02598,0.3
14,2.84393,23.007,1.03239,0.3
15,2.87118,184.219,1.03898,0.3
16,3.00846,54.0172,1.04569,0.3
17,3.0172,58.6691,1.05246,0.3
18,3.00734,36.3942,1.05927,0.3
19,2.97528,27.9364,1.06626,0.3
20,2.86759,17.644,1.07355,0.3
21,2.87959,84.8369,1.08096,0.3
22,2.85956,26.548,1.08849,0.3
23,2.76265,22.9094,1.09614,0.3
24,2.85954,79.1988,1.10391,0.3
25,2.83298,27.4448,1.11179,0.3
26,2.88894,147.334,1.11984,0.3
27,2.86697,28.2134,1.12804,0.3
28,2.94049,364.134,1.13656,0.3
29,2.92971,196.184,1.14515,0.3
30,2.92771,151.889,1.15387,0.3
31,2.86367,61.9021,1.16264,0.3
32,2.84971,24.4335,1.17151,0.3
33,2.80293,30.4452,1.1805,0.3
34,2.68079,20.3314,1.18958,0.3
35,2.64896,409.705,1.19884,0.3
36,2.72515,51.9567,1.20831,0.3
37,2.78608,31.4554,1.21791,0.3
38,2.64054,13.9058,1.22758,0.3
39,2.77663,68.6495,1.23738,0.3
40,2.66733,29.7143,1.24727,0.3
41,2.71155,130.698,1.25727,0.3
42,2.71575,27.6761,1.26734,0.3
43,2.70458,19.5109,1.2776,0.3
44,2.77396,58.9358,1.288,0.3
45,2.85024,222.052,1.29848,0.3
46,2.78436,18.3081,1.30907,0.3
47,2.69327,82.2549,1.31975,0.3
48,2.63969,24.4597,1.33051,0.3
49,2.60427,75.4625,1.34137,0.3
50,2.52934,31.9975,1.35233,0.3
51,2.45088,12.8493,1.36347,0.3
52,2.54979,32.1508,1.37469,0.3
53,2.43044,13.7887,1.38598,0.3
54,2.56035,85.9638,1.39741,0.3
55,2.61343,54.2091,1.40892,0.3
56,2.59497,26.3166,1.4206,0.3
57,2.59617,90.2964,1.43237,0.3
58,2.6448,156.406,1.4443,0.3
59,2.50125,10.4331,1.45634,0.3
60,2.51725,29.0256,1.46851,0.3
61,2.46125,33.8132,1.48077,0.3
62,2.36919,11.0534,1.49315,0.3
63,2.39635,76.509,1.50566,0.3
64,2.52599,39.1761,1.51831,0.3
65,2.61157,44.802,1.53105,0.3
66,2.54926,17.0971,1.54392,0.3
67,2.5908,131.124,1.55695,0.3
68,2.49491,14.6837,1.57015,0.3
69,2.4523,43.4699,1.58343,0.3
70,2.47304,34.1076,1.59679,0.3
71,2.44858,17.6057,1.6103,0.3
72,2.47912,75.0585,1.62393,0.3
73,2.5299,249.612,1.63773,0.3
74,2.61437,256.143,1.65162,0.3
75,2.63696,110.707,1.66563,0.3
76,2.65914,208.437,1.67975,0.3
77,2.57318,36.2916,1.69402,0.3
78,2.50275,19.2723,1.70843,0.3
79,2.53222,27.7727,1.72302,0.3
80,2.62102,33.0107,1.73773,0.3
81,2.65102,25.9928,1.75261,0.3
82,2.63109,63.4537,1.76762,0.3
