step,energy,beta,lambda,delta
0,2.46182,69.8098,1,0.15
1,2.44664,172.359,0.997126,0.15
2,2.41249,122.282,0.996248,0.15
3,2.4075,2559.22,0.996185,0.15
4,2.37249,94.599,0.996403,0.15
5,2.35351,83.2127,0.996852,0.15
6,2.35341,201.368,0.997652,0.15
7,2.33805,92.1806,0.99859,0.15
8,2.32545,171.014,0.999672,0.15
9,2.32754,185.527,1.00092,0.15
10,2.32948,251.916,1.00223,0.15
11,2.3396,112.086,1.00362,0.15
12,2.3375,74.5016,1.00509,0.15
13,2.34166,489.263,1.00666,0.15
14,2.32515,78.2772,1.00827,0.15
15,2.30345,140.108,1.00996,0.15
16,2.33126,644.381,1.0117,0.15
17,2.33364,178.743,1.01352,0.15
18,2.32176,118.641,1.01543,0.15
19,2.31036,209.712,1.01736,0.15
20,2.28212,836.384,1.01933,0.15
21,2.2943,149.876,1.02131,0.15
22,2.27937,692.504,1.02335,0.15
23,2.29397,237.009,1.02542,0.15
24,2.28586,194.128,1.02754,0.15
25,2.28069,105.562,1.0297,0.15
26,2.29196,55909,1.03189,0.15
27,2.27282,116.92,1.0341,0.15
28,2.28445,178.44,1.03634,0.15
29,2.27346,257.875,1.03862,0.15
30,2.27986,233.9,1.04091,0.15
31,2.23972,40.0788,1.04323,0.15
32,2.25244,264.921,1.04557,0.15
33,2.2314,106.608,1.04793,0.15
34,2.26517,1648.11,1.05029,0.15
35,2.26431,770.532,1.05267,0.15
36,2.26908,227.238,1.05508,0.15
37,2.26025,62.8993,1.05751,0.15
38,2.25754,386.022,1.05994,0.15
39,2.26931,458.133,1.0624,0.15
40,2.2508,81.565,1.06487,0.15
41,2.25501,436.802,1.06737,0.15
42,2.25128,129.353,1.06989,0.15
43,2.25158,97.2766,1.07243,0.15
44,2.25396,93.8694,1.07497,0.15
45,2.25432,1205.34,1.07753,0.15
46,2.23552,80.9179,1.0801,0.15
47,2.24899,323.312,1.08269,0.15
48,2.2294,41.4842,1.0853,0.15
49,2.2054,72.9937,1.08793,0.15
50,2.21791,123.816,1.09057,0.15
51,2.22013,125.066,1.09323,0.15
52,2.20019,67.9436,1.0959,0.15
53,2.20786,97.9268,1.09859,0.15
54,2.18443,202.142,1.10128,0.15
55,2.19627,119.033,1.104,0.15
56,2.20863,412.082,1.10673,0.15
57,2.2266,6390.99,1.10948,0.15
58,2.22697,123.332,1.11225,0.15
59,2.1941,69.5103,1.11504,0.15
60,2.17919,86.0502,1.11783,0.15
61,2.19895,93.3922,1.12064,0.15
62,2.19851,2150.43,1.12347,0.15
63,2.2021,100.092,1.12631,0.15
64,2.20038,155.755,1.12917,0.15
65,2.17369,99.4279,1.13203,0.15
66,2.16848,151.546,1.1349,0.15
67,2.16857,67.2338,1.13778,0.15
68,2.1885,257.731,1.14067,0.15
69,2.181,420.128,1.14357,0.15
70,2.19834,220.577,1.14649,0.15
71,2.20804,152.85,1.14941,0.15
72,2.18244,208.069,1.15234,0.15
73,2.17992,69.7273,1.15528,0.15
74,2.19611,481.729,1.15824,0.15
75,2.17893,70.6401,1.16121,0.15
76,2.17412,109.738,1.1642,0.15
77,2.18783,557.193,1.1672,0.15
78,2.20276,140.229,1.17022,0.15
79,2.19313,262.551,1.17325,0.15
80,2.21845,964.643,1.17629,0.15
81,2.2054,79.0395,1.17934,0.15
82,2.22239,1912.68,1.18239,0.15
83,2.20499,108.327,1.18546,0.15
84,2.22153,159.103,1.18854,0.15
85,2.2148,654.884,1.19163,0.15
86,2.21088,96.3728,1.19473,0.15
87,2.21612,566.322,1.19785,0.15
88,2.22778,5464.79,1.20097,0.15
89,2.2106,352.717,1.20411,0.15
90,2.20007,364.378,1.20726,0.15
91,2.18811,426.027,1.21042,0.15
92,2.20094,316.135,1.21359,0.15
93,2.20388,111.658,1.21677,0.15
94,2.22756,166.239,1.21997,0.15
95,2.17625,47.128,1.22317,0.15
