step,energy,beta,lambda,delta
0,3.59748,12.672,1,0.9
1,2.03042,129.905,0.902725,0.9
2,1.70601,2.37899,0.878633,0.9
3,1.44645,5.81112,0.859865,0.9
4,0.948109,2.32733,0.896566,0.9
5,1.78441,15.358,0.918331,0.9
6,1.31637,3.08591,0.953778,0.9
7,1.44981,4.00253,1.027,0.9
8,0.414373,1.42363,1.09266,0.9
9,0.852667,1.99577,1.16761,0.9
10,0.41361,2.11521,1.25547,0.9
11,0.153391,9.05158,1.34444,0.9
12,0.853531,2.26417,1.43854,0.9
13,1.09796,20.1547,1.53861,0.9
14,1.06675,2.85443,1.64553,0.9
15,0.851944,7.80262,1.77737,0.9
16,0.706743,7.01018,1.92088,0.9
17,0.473864,21.0959,2.07942,0.9
18,0.864479,6.6982,2.25752,0.9
19,1.31726,18.1724,2.43805,0.9
20,0.408669,2.78735,2.64196,0.9
21,1.76229,14.2728,2.87989,0.9
22,1.36506,16.2056,3.13992,0.9
23,0.287209,26.2162,3.41986,0.9
24,0.872946,10.2993,3.71729,0.9
25,0.291533,413.905,4.05599,0.9
26,0.821953,11.3131,4.42771,0.9
27,0.342827,8.31275,4.81901,0.9
28,0.440662,13.5704,5.24851,0.9
29,0.271601,3.82977,5.733,0.9
30,0.322678,9.98625,6.26556,0.9
31,0.482416,14.3182,6.83767,0.9
32,0.175268,6.70437,7.46165,0.9
33,0.559435,14.5765,8.12801,0.9
34,0.340738,19.9636,8.88068,0.9
35,0.0991192,6.29952,9.70749,0.9
36,0.040184,12.2542,10.6175,0.9
37,0.0928307,8.17171,11.6185,0.9
38,0.306736,54.1481,12.6952,0.9
39,0.395647,73.3338,13.8786,0.9
40,0.456652,29.4277,15.1624,0.9
41,0.157059,10.826,16.6042,0.9
42,0.12887,7.29363,18.1934,0.9
43,0.138485,11.5453,19.9288,0.9
44,0.122997,7.73272,21.8427,0.9
45,0.167101,10.7659,23.945,0.9
46,0.0425797,20.2158,26.2375,0.9
47,0.179276,102.797,28.7744,0.9
48,0.18178,15.344,31.5793,0.9
49,0.148077,21.5906,34.65,0.9
50,0.116489,658.946,38.0015,0.9
51,0.115145,35.0556,41.6694,0.9
52,0.0887985,14.5585,45.6857,0.9
53,0.113031,55.8223,50.1119,0.9
54,0.0109367,16.6521,54.9841,0.9
55,0.088728,45.7251,60.3147,0.9
56,0.159081,37.8274,66.1671,0.9
57,0.0818214,20.6639,72.6166,0.9
58,0.0413189,33.0846,79.729,0.9
59,0.00995827,23.1739,87.5415,0.9
