step,energy,beta,lambda,delta
0,2.97419,15.8714,1,0.7
1,2.08867,26.8163,0.883122,0.7
2,1.77838,11.5046,0.874429,0.7
3,1.94925,33.8735,0.889021,0.7
4,1.71162,45.4841,0.941773,0.7
5,1.14814,16.9519,0.998616,0.7
6,1.52176,8.90966,1.0659,0.7
7,0.812382,4.12319,1.16579,0.7
8,1.0978,6.02782,1.26947,0.7
9,0.9846,14.6412,1.40025,0.7
10,0.993826,12.2133,1.52534,0.7
11,1.07495,18.6963,1.67093,0.7
12,1.23905,11.8984,1.82705,0.7
13,0.88032,10.1834,2.02371,0.7
14,1.29171,22.4131,2.22252,0.7
15,0.964645,24.6534,2.46558,0.7
16,0.749285,11.787,2.72993,0.7
17,0.676991,8.83162,3.04443,0.7
18,0.803402,34.92,3.37323,0.7
19,0.711327,13.4939,3.75216,0.7
20,0.59091,13.9649,4.20604,0.7
21,0.650793,16.792,4.68856,0.7
22,0.499786,10.8247,5.23852,0.7
23,0.61817,43.8541,5.84497,0.7
24,0.442154,51.9445,6.5582,0.7
25,0.328745,20.4981,7.35446,0.7
26,0.53443,99.8388,8.23045,0.7
27,0.286566,14.4547,9.23668,0.7
28,0.362011,84.4073,10.3799,0.7
29,0.276369,68.9179,11.666,0.7
30,0.296421,28.6004,13.0843,0.7
31,0.319586,230.956,14.6635,0.7
32,0.238926,134.014,16.4742,0.7
33,0.249458,56.3561,18.5027,0.7
34,0.268408,606.2,20.7756,0.7
35,0.15937,46.5933,23.4207,0.7
36,0.162819,55.7633,26.3572,0.7
37,0.160933,82.5265,29.6763,0.7
38,0.116215,41.2298,33.4509,0.7
39,0.158224,278.706,37.6239,0.7
40,0.107378,48.8504,42.4007,0.7
41,0.126726,271.589,47.7699,0.7
42,0.128483,71.942,53.8549,0.7
43,0.121424,122.54,60.7276,0.7
44,0.0910778,214.9,68.5199,0.7
45,0.0872784,97.5434,77.3644,0.7
46,0.0964985,313.054,87.2723,0.7
47,0.0706806,186.686,98.5911,0.7
48,0.066761,112.336,111.319,0.7
49,0.0802746,192.492,125.617,0.7
50,0.0624809,208.579,141.777,0.7
51,0.0461216,153.005,160.009,0.7
52,0.0505676,169.795,180.665,0.7
53,0.0495472,320.71,204.002,0.7
54,0.0416126,160.222,230.511,0.7
55,0.0585632,1230.28,260.176,0.7
56,0.0342216,173.621,293.94,0.7
57,0.0385475,726817,332.095,0.7
58,0.0351143,287.475,375.352,0.7
59,0.0367565,1467.1,424.197,0.7
60,0.0385704,12318.9,479.31,0.7
61,0.0274315,229.171,541.804,0.7
62,0.0247116,755.14,612.703,0.7
63,0.0225048,1656.17,692.951,0.7
64,0.0246334,8756.84,783.571,0.7
65,0.0223427,383.061,886.129,0.7
66,0.0192833,488.635,1002.27,0.7
67,0.0240135,2712.32,1133.44,0.7
68,0.01511,393.844,1282.53,0.7
69,0.0195179,799.937,1450.3,0.7
70,0.0121288,432.368,1640.87,0.7
71,0.0178337,4030.25,1855.91,0.7
72,0.0176411,18170.4,2099.2,0.7
73,0.0165272,1174.42,2374.83,0.7
74,0.0152111,2057.21,2687.04,0.7
75,0.014061,1644.49,3040.06,0.7
76,0.0122395,4447.6,3439.42,0.7
77,0.012228,4629.42,3891.58,0.7
78,0.0102577,7365.22,4403.1,0.7
79,0.00910568,1130.31,4982.45,0.7
