step,energy,beta,lambda,delta
0,1.83774,2.97696,1,0.9
1,0.212879,7.12068,0.7939,0.9
2,0.248583,9.99466,0.713968,0.9
3,0.305727,15.3242,0.76091,0.9
4,0.344391,16.9315,0.809334,0.9
5,0.296404,30.0258,0.927505,0.9
6,0.361664,12.4213,1.0381,0.9
7,0.154547,20.6282,1.18245,0.9
8,0.159304,159.46,1.34996,0.9
9,0.22279,94.8229,1.57104,0.9
10,0.116497,16.9676,1.87889,0.9
11,0.177959,155.009,2.19924,0.9
12,0.180347,27.8909,2.60213,0.9
13,0.211876,254.721,3.08677,0.9
14,0.100775,23.0348,3.69755,0.9
15,0.0599709,19.944,4.4724,0.9
16,0.111227,67.1663,5.4002,0.9
17,0.100195,83.3131,6.55361,0.9
18,0.170057,201.473,8.05686,0.9
19,0.091383,207.698,9.88576,0.9
20,0.0304089,43.3348,12.2561,0.9
21,0.0230026,55.9422,15.2013,0.9
22,0.0277309,88.7978,18.8038,0.9
23,0.0276375,195.915,23.4433,0.9
24,0.044445,273.455,29.02,0.9
25,0.0503235,248.819,35.9312,0.9
26,0.0300694,226.471,44.5418,0.9
27,0.0448036,1765.44,55.2613,0.9
28,0.0153217,212.815,68.9931,0.9
29,0.0106945,327.005,86.1323,0.9
30,0.00581741,193.59,107.634,0.9
